"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
716238,2900464,2621740,"139",1864,0.00547811384778426,0.00547811384778426,0.00547811384778426,100,"139",100,100,"Urban land",2329196,"PA073","Lawrence County, Pennsylvania","2v048","Urban land-Canfield complex, 8 to 25 percent slopes",17.624573345348,TRUE,70,NA,NA,NA,NA,17,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
716238,2900464,2621740,"139",1864,0.00547811384778426,0.00547811384778426,0.00547811384778426,100,"139",100,100,"Canfield",2329198,"PA073","Lawrence County, Pennsylvania","2v048","Urban land-Canfield complex, 8 to 25 percent slopes",17.624573345348,TRUE,20,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",17,250,250,2.72,25.42,54.92,19.66,1.32399998664856,9.8200000077486,5.91000019073486,6.27333333333333,34.8133333333333,45.2333333333333,19.9533333333333,0.623666665951411,13.9300000369549,"none",15,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716239,538906,2621741,"139",31916,0.0937980051319112,0.0937980051319112,0.0937980051319112,100,"139",100,100,"Canfield",2329251,"PA121","Venango County, Pennsylvania","2v049","Canfield gravelly silt loam, 8 to 25 percent slopes, extremely stony",16.5204074971134,TRUE,100,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",17,250,250,5.02,23.52,48.62,17.86,8.60399999976158,8.97000003606081,5.78000017166138,7.04,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.0800000652671,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716240,287959,2621742,"139",1854,0.00544872482499572,0.00544872482499572,0.0066632537486984,81.7727349203843,"139",81.7727349203843,100,"Canfield",2329241,"OH151","Stark County, Ohio","2v04b","Canfield silt loam, 12 to 18 percent slopes",18.1335441619288,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",15,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716241,287960,2621743,"139",5323,0.015643776830341,0.0157231271918701,0.0165456945083778,95.0285113985924,"139",95.0285113985924,100,"Canfield",2329233,"OH151","Stark County, Ohio","2v04c","Canfield silt loam, 12 to 18 percent slopes, eroded",18.1190346158598,TRUE,95,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",15,250,250,3.22,25.52,52.8,21.68,0.59400000333786,9.59999999403954,5.81000019073486,6.37333333333333,35.2133333333333,44.4,20.3866666666667,0.378666671117147,13.0300000198185,"none",0,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716241,2217024,2621743,"139",27,7.93503615290638e-05,0.0157231271918701,0.0165456945083778,95.0285113985924,"139",95.0285113985924,100,"Canfield",2329233,"OH169","Wayne County, Ohio","2v04c","Canfield silt loam, 12 to 18 percent slopes, eroded",18.1190346158598,TRUE,95,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",15,250,250,3.22,25.52,52.8,21.68,0.59400000333786,9.59999999403954,5.81000019073486,6.37333333333333,35.2133333333333,44.4,20.3866666666667,0.378666671117147,13.0300000198185,"none",0,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716242,1652182,2621744,"139",224,0.000658314110463344,0.0847638195267133,0.0847638195267133,100,"139",100,100,"Canfield",2329239,"OH099","Mahoning County, Ohio","2v04d","Canfield silt loam, 12 to 20 percent slopes",17.6463211781852,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",16,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716242,1595505,2621744,"139",167,0.000490796680568654,0.0847638195267133,0.0847638195267133,100,"139",100,100,"Canfield",2329239,"OH151","Stark County, Ohio","2v04d","Canfield silt loam, 12 to 20 percent slopes",17.6463211781852,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",16,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716242,298743,2621744,"139",28451,0.0836147087356813,0.0847638195267133,0.0847638195267133,100,"139",100,100,"Canfield",2329239,"OH029","Columbiana County, Ohio","2v04d","Canfield silt loam, 12 to 20 percent slopes",17.6463211781852,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",16,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716243,1913129,2621745,"139",308,0.000905181901887099,0.140188577603625,0.143307708703134,97.8234729117255,"139",97.8234729117255,100,"Canfield",2329234,"PA019","Butler County, Pennsylvania","2v04f","Canfield silt loam, 15 to 25 percent slopes",17.2837179331647,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",20,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716243,296221,2621745,"139",24682,0.0725379860466798,0.140188577603625,0.143307708703134,97.8234729117255,"139",97.8234729117255,100,"Canfield",2329234,"PA085","Mercer County, Pennsylvania","2v04f","Canfield silt loam, 15 to 25 percent slopes",17.2837179331647,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",20,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716243,2900393,2621745,"139",20965,0.0616140862761786,0.140188577603625,0.143307708703134,97.8234729117255,"139",97.8234729117255,100,"Canfield",2329234,"PA073","Lawrence County, Pennsylvania","2v04f","Canfield silt loam, 15 to 25 percent slopes",17.2837179331647,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",20,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716243,2900241,2621745,"139",1746,0.00513132337887946,0.140188577603625,0.143307708703134,97.8234729117255,"139",97.8234729117255,100,"Canfield",2329234,"PA007","Beaver County, Pennsylvania","2v04f","Canfield silt loam, 15 to 25 percent slopes",17.2837179331647,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",20,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716244,298744,2621746,"139",9677,0.0284397573524722,0.0287130752644057,0.0287130752644057,100,"139",100,100,"Canfield",2329247,"OH029","Columbiana County, Ohio","2v04g","Canfield silt loam, 20 to 35 percent slopes",17.6653558082932,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",28,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716244,1652183,2621746,"139",54,0.000158700723058128,0.0287130752644057,0.0287130752644057,100,"139",100,100,"Canfield",2329247,"OH099","Mahoning County, Ohio","2v04g","Canfield silt loam, 20 to 35 percent slopes",17.6653558082932,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",28,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716244,1595506,2621746,"139",39,0.000114617188875314,0.0287130752644057,0.0287130752644057,100,"139",100,100,"Canfield",2329247,"OH151","Stark County, Ohio","2v04g","Canfield silt loam, 20 to 35 percent slopes",17.6653558082932,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",28,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716245,296222,2621747,"139",6885,0.0202343421899113,0.0202343421899113,0.0202343421899113,100,"139",100,100,"Canfield",2329243,"PA085","Mercer County, Pennsylvania","2v04h","Canfield silt loam, 25 to 35 percent slopes",17.1063496935255,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",30,250,250,2.52,23.52,48.62,17.86,8.60399999976158,9.22000002115965,5.78000017166138,6.20666666666667,34.18,43.1333333333333,19.3533333333333,3.05033333698908,13.3300000503659,"none",10,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716246,287963,2621748,"139",360,0.00105800482038752,0.00105800482038752,0.00134231500025428,78.8194142348922,"139",78.8194142348922,100,"Canfield",2329217,"OH151","Stark County, Ohio","2v04j","Canfield silt loam, moderately deep, 2 to 6 percent slopes",18.2714127278997,TRUE,85,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",4,250,76,2.72,25.42,54.92,19.66,1.32399998664856,9.8200000077486,5.91000019073486,5.53947368421053,28.8947368421053,50.0526315789474,21.0526315789474,0.973684205820686,12.4500000700355,"none",15,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716247,287964,2621749,"139",656,0.00192791989492837,0.00192791989492837,0.00220946978178672,87.2571288741197,"139",87.2571288741197,100,"Canfield",2329220,"OH151","Stark County, Ohio","2v04k","Canfield silt loam, moderately deep, 6 to 12 percent slopes",18.1781303134002,TRUE,85,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",9,250,76,2.72,25.42,54.92,19.66,1.32399998664856,9.8200000077486,5.91000019073486,5.53947368421053,28.8947368421053,50.0526315789474,21.0526315789474,0.973684205820686,12.4500000700355,"none",15,NA,"till, unspecified","shale, unspecified","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716248,825307,2621750,"139",1353,0.00397633478328975,0.00399984600152059,0.00399984600152059,100,"139",100,100,"Canfield",2329206,"OH153","Summit County, Ohio","2v04l","Canfield silt loam, sandstone substratum, 2 to 6 percent slopes",18.1622285891946,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",4,250,127,2.72,25.42,54.92,19.66,1.32399998664856,9.8200000077486,5.91000019073486,7.01574803149606,33.3307086614173,46.1811023622047,20.488188976378,0.691338581832375,13.4700000472367,"none",15,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716248,2217050,2621750,"139",8,2.35112182308337e-05,0.00399984600152059,0.00399984600152059,100,"139",100,100,"Canfield",2329206,"OH169","Wayne County, Ohio","2v04l","Canfield silt loam, sandstone substratum, 2 to 6 percent slopes",18.1622285891946,TRUE,90,"alfisols","aquic fragiudalfs","Fine-loamy, mixed, active, mesic Aquic Fragiudalfs","moderately well",4,250,127,2.72,25.42,54.92,19.66,1.32399998664856,9.8200000077486,5.91000019073486,7.01574803149606,33.3307086614173,46.1811023622047,20.488188976378,0.691338581832375,13.4700000472367,"none",15,NA,"till, unspecified","sandstone","till plain","no","no",100,"F139XY004OH","12-BEL Belmont, New York"
716249,287219,2621751,"139",37598,0.110496847880361,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH169","Wayne County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,288188,2621751,"139",8652,0.0254273825166467,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH005","Ashland County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,816806,2621751,"139",2795,0.00821423186939753,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH099","Mahoning County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,287133,2621751,"139",45727,0.134387184505167,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH155","Trumbull County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,288378,2621751,"139",8000,0.0235112182308337,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH103","Medina County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,298816,2621751,"139",7584,0.0222886348828304,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH029","Columbiana County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,825387,2621751,"139",12412,0.0364776550851385,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH153","Summit County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,288486,2621751,"139",24931,0.0732697727141145,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH133","Portage County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,288063,2621751,"139",43437,0.127657098286591,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH151","Stark County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,286928,2621751,"139",1106,0.00325042592041276,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH075","Holmes County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,170790,2621751,"139",3657,0.0107475656337699,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH139","Richland County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716249,287583,2621751,"139",9911,0.0291274604857241,0.604855478010986,0.60662383494485,99.7084920123482,"139",99.7084920123482,100,"Ravenna",2349046,"OH055","Geauga County, Ohio","2v04m","Ravenna silt loam, 0 to 2 percent slopes",17.7089262999583,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716250,288380,2621752,"139",3395,0.00997757323671006,0.0243458664780283,0.0243458664780283,100,"139",100,100,"Ravenna",2349057,"OH103","Medina County, Ohio","2v04n","Ravenna-Urban land complex, 0 to 2 percent slopes",18.0791070499264,TRUE,45,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716250,825389,2621752,"139",4889,0.0143682932413183,0.0243458664780283,0.0243458664780283,100,"139",100,100,"Ravenna",2349057,"OH153","Summit County, Ohio","2v04n","Ravenna-Urban land complex, 0 to 2 percent slopes",18.0791070499264,TRUE,45,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",1,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716250,825389,2621752,"139",4889,0.0143682932413183,0.0243458664780283,0.0243458664780283,100,"139",100,100,"Urban land",2349055,"OH153","Summit County, Ohio","2v04n","Ravenna-Urban land complex, 0 to 2 percent slopes",18.0791070499264,TRUE,40,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
716250,288380,2621752,"139",3395,0.00997757323671006,0.0243458664780283,0.0243458664780283,100,"139",100,100,"Urban land",2349055,"OH103","Medina County, Ohio","2v04n","Ravenna-Urban land complex, 0 to 2 percent slopes",18.0791070499264,TRUE,40,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
716251,2900298,2621753,"139",1316,0.00386759539897215,0.531526927251295,0.531526927251295,100,"139",100,100,"Ravenna",2349051,"PA007","Beaver County, Pennsylvania","2v04p","Ravenna silt loam, 0 to 3 percent slopes",17.0672239289636,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",2,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716251,1913130,2621753,"139",956,0.00280959057858463,0.531526927251295,0.531526927251295,100,"139",100,100,"Ravenna",2349051,"PA019","Butler County, Pennsylvania","2v04p","Ravenna silt loam, 0 to 3 percent slopes",17.0672239289636,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",2,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716251,2900450,2621753,"139",40590,0.119290043498693,0.531526927251295,0.531526927251295,100,"139",100,100,"Ravenna",2349051,"PA073","Lawrence County, Pennsylvania","2v04p","Ravenna silt loam, 0 to 3 percent slopes",17.0672239289636,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",2,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716251,538941,2621753,"139",3788,0.0111325618322998,0.531526927251295,0.531526927251295,100,"139",100,100,"Ravenna",2349051,"PA121","Venango County, Pennsylvania","2v04p","Ravenna silt loam, 0 to 3 percent slopes",17.0672239289636,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",2,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716251,296249,2621753,"139",134209,0.394427135942745,0.531526927251295,0.531526927251295,100,"139",100,100,"Ravenna",2349051,"PA085","Mercer County, Pennsylvania","2v04p","Ravenna silt loam, 0 to 3 percent slopes",17.0672239289636,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",2,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,287584,2621754,"139",10158,0.0298533693486011,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH055","Geauga County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
