"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"373489",771281,2423763,2671639,"98",138,0.000288044662452044,0.439599987785237,0.490461656647012,89.6298378940597,"98",89.6298378940597,100,"Wawasee",2399631,"MI125","Oakland County, Michigan","2wp1x","Wawasee loam, 2 to 6 percent slopes",17.29387410159,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",3,84,250,3.54,41.22,37.84,20.94,1.325,8.19000032544136,6.23,5.47333333333333,40.22,37.8,21.98,0.793333333333333,19.2300007641315,"none",23,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"373490",771281,192091,2671639,"98",36281,0.0757286115827727,0.439599987785237,0.490461656647012,89.6298378940597,"98",89.6298378940597,100,"Brookston",2399632,"MI087","Lapeer County, Michigan","2wp1x","Wawasee loam, 2 to 6 percent slopes",17.29387410159,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,2.5,37.5,37,25.5,2.375,9.75000001490116,6.84999990463257,2.92666666666667,36.78,37.2533333333333,25.9666666666667,1.44766666968664,25.4700003564358,"none",25,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"373493",771281,191646,2671639,"98",139199,0.290547311367117,0.439599987785237,0.490461656647012,89.6298378940597,"98",89.6298378940597,100,"Crosier",2399633,"MI161","Washtenaw County, Michigan","2wp1x","Wawasee loam, 2 to 6 percent slopes",17.29387410159,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"373496",771281,191646,2671639,"98",139199,0.290547311367117,0.439599987785237,0.490461656647012,89.6298378940597,"98",89.6298378940597,100,"Brookston",2399632,"MI161","Washtenaw County, Michigan","2wp1x","Wawasee loam, 2 to 6 percent slopes",17.29387410159,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,2.5,37.5,37,25.5,2.375,9.75000001490116,6.84999990463257,2.92666666666667,36.78,37.2533333333333,25.9666666666667,1.44766666968664,25.4700003564358,"none",25,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"373497",771281,192091,2671639,"98",36281,0.0757286115827727,0.439599987785237,0.490461656647012,89.6298378940597,"98",89.6298378940597,100,"Wawasee",2399631,"MI087","Lapeer County, Michigan","2wp1x","Wawasee loam, 2 to 6 percent slopes",17.29387410159,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",3,84,250,3.54,41.22,37.84,20.94,1.325,8.19000032544136,6.23,5.47333333333333,40.22,37.8,21.98,0.793333333333333,19.2300007641315,"none",23,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"373691",771285,192101,2671643,"98",11241,0.0234631163088654,0.02364470968302,0.024074953318527,98.2128993987461,"98",98.2128993987461,100,"Wawasee",2399641,"MI087","Lapeer County, Michigan","2wp21","Wawasee clay loam, 6 to 12 percent slopes, severely eroded",16.9884968777736,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,74,250,5.2,37.4,35.7,26.9,0.975,7.50000029802322,6.15,7.2,39.2933333333333,37.18,23.5266666666667,0.665,17.9400007128716,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"373692",771285,188523,2671643,"98",87,0.00018159337415455,0.02364470968302,0.024074953318527,98.2128993987461,"98",98.2128993987461,100,"Crosier",2399643,"MI091","Lenawee County, Michigan","2wp21","Wawasee clay loam, 6 to 12 percent slopes, severely eroded",16.9884968777736,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"373693",771285,188523,2671643,"98",87,0.00018159337415455,0.02364470968302,0.024074953318527,98.2128993987461,"98",98.2128993987461,100,"Brookston",2399642,"MI091","Lenawee County, Michigan","2wp21","Wawasee clay loam, 6 to 12 percent slopes, severely eroded",16.9884968777736,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,122,250,2.72,39.48,37,23.52,2.87,9.65999984741211,6.7839998626709,2.8,36.84,37.1866666666667,25.9733333333333,1.65,23.8200002014637,"none",36,0,"till, unspecified",NA,"drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"373694",771285,192101,2671643,"98",11241,0.0234631163088654,0.02364470968302,0.024074953318527,98.2128993987461,"98",98.2128993987461,100,"Brookston",2399642,"MI087","Lapeer County, Michigan","2wp21","Wawasee clay loam, 6 to 12 percent slopes, severely eroded",16.9884968777736,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,122,250,2.72,39.48,37,23.52,2.87,9.65999984741211,6.7839998626709,2.8,36.84,37.1866666666667,25.9733333333333,1.65,23.8200002014637,"none",36,0,"till, unspecified",NA,"drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"373698",771285,192101,2671643,"98",11241,0.0234631163088654,0.02364470968302,0.024074953318527,98.2128993987461,"98",98.2128993987461,100,"Crosier",2399643,"MI087","Lapeer County, Michigan","2wp21","Wawasee clay loam, 6 to 12 percent slopes, severely eroded",16.9884968777736,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"373700",771285,188523,2671643,"98",87,0.00018159337415455,0.02364470968302,0.024074953318527,98.2128993987461,"98",98.2128993987461,100,"Wawasee",2399641,"MI091","Lenawee County, Michigan","2wp21","Wawasee clay loam, 6 to 12 percent slopes, severely eroded",16.9884968777736,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,74,250,5.2,37.4,35.7,26.9,0.975,7.50000029802322,6.15,7.2,39.2933333333333,37.18,23.5266666666667,0.665,17.9400007128716,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379480",777679,192092,2676836,"98",22646,0.047268546564413,0.0703142068407393,0.0762727367576168,92.1878640125202,"98",92.1878640125202,100,"Wawasee",2465628,"MI087","Lapeer County, Michigan","2wvgk","Wawasee loam, 2 to 6 percent slopes, eroded",17.0960470089341,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",3,81,250,4.4,40.8,36.4,22.8,1.15,8.10000032186508,6.2,5.78,40.24,37.32,22.44,0.735,18.9600007534027,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379482",777679,188516,2676836,"98",11041,0.0230456602763263,0.0703142068407393,0.0762727367576168,92.1878640125202,"98",92.1878640125202,100,"Brookston",2465629,"MI091","Lenawee County, Michigan","2wvgk","Wawasee loam, 2 to 6 percent slopes, eroded",17.0960470089341,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.94666666666667,36.96,37.2533333333333,25.7866666666667,1.49266666968664,23.0400002151728,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379484",777679,192092,2676836,"98",22646,0.047268546564413,0.0703142068407393,0.0762727367576168,92.1878640125202,"98",92.1878640125202,100,"Crosier",2465630,"MI087","Lapeer County, Michigan","2wvgk","Wawasee loam, 2 to 6 percent slopes, eroded",17.0960470089341,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",2,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379485",777679,188516,2676836,"98",11041,0.0230456602763263,0.0703142068407393,0.0762727367576168,92.1878640125202,"98",92.1878640125202,100,"Crosier",2465630,"MI091","Lenawee County, Michigan","2wvgk","Wawasee loam, 2 to 6 percent slopes, eroded",17.0960470089341,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",2,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379487",777679,188516,2676836,"98",11041,0.0230456602763263,0.0703142068407393,0.0762727367576168,92.1878640125202,"98",92.1878640125202,100,"Wawasee",2465628,"MI091","Lenawee County, Michigan","2wvgk","Wawasee loam, 2 to 6 percent slopes, eroded",17.0960470089341,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",3,81,250,4.4,40.8,36.4,22.8,1.15,8.10000032186508,6.2,5.78,40.24,37.32,22.44,0.735,18.9600007534027,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379488",777679,192092,2676836,"98",22646,0.047268546564413,0.0703142068407393,0.0762727367576168,92.1878640125202,"98",92.1878640125202,100,"Brookston",2465629,"MI087","Lapeer County, Michigan","2wvgk","Wawasee loam, 2 to 6 percent slopes, eroded",17.0960470089341,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.94666666666667,36.96,37.2533333333333,25.7866666666667,1.49266666968664,23.0400002151728,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379492",777680,192093,2676837,"98",10245,0.0213841852668203,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Wawasee",2465640,"MI087","Lapeer County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,84,250,3.6,40.8,37.6,21.6,1.25,8.10000032186508,6.2,5.49333333333333,40.08,37.72,22.2,0.768333333333333,19.1400007605553,"none",20,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379493",777680,192093,2676837,"98",10245,0.0213841852668203,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Brookston",2465641,"MI087","Lapeer County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,115,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.88666666666667,36.78,37.2333333333333,25.9866666666667,1.50666666944822,23.1300002411008,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379494",777680,187667,2676837,"98",12760,0.0266336948760006,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Brookston",2465641,"MI099","Macomb County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,115,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.88666666666667,36.78,37.2333333333333,25.9866666666667,1.50666666944822,23.1300002411008,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379499",777680,192093,2676837,"98",10245,0.0213841852668203,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Crosier",2465642,"MI087","Lapeer County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379501",777680,191647,2676837,"98",70661,0.14748930357626,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Brookston",2465641,"MI161","Washtenaw County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,115,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.88666666666667,36.78,37.2333333333333,25.9866666666667,1.50666666944822,23.1300002411008,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379502",777680,191647,2676837,"98",70661,0.14748930357626,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Wawasee",2465640,"MI161","Washtenaw County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,84,250,3.6,40.8,37.6,21.6,1.25,8.10000032186508,6.2,5.49333333333333,40.08,37.72,22.2,0.768333333333333,19.1400007605553,"none",20,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379504",777680,2423767,2676837,"98",310,0.000647056850435752,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Wawasee",2465640,"MI125","Oakland County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,84,250,3.6,40.8,37.6,21.6,1.25,8.10000032186508,6.2,5.49333333333333,40.08,37.72,22.2,0.768333333333333,19.1400007605553,"none",20,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379505",777680,188517,2676837,"98",27725,0.0578698425107459,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Brookston",2465641,"MI091","Lenawee County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,115,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.88666666666667,36.78,37.2333333333333,25.9866666666667,1.50666666944822,23.1300002411008,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379508",777680,187667,2676837,"98",12760,0.0266336948760006,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Crosier",2465642,"MI099","Macomb County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379510",777680,188517,2676837,"98",27725,0.0578698425107459,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Crosier",2465642,"MI091","Lenawee County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379513",777680,188517,2676837,"98",27725,0.0578698425107459,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Wawasee",2465640,"MI091","Lenawee County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,84,250,3.6,40.8,37.6,21.6,1.25,8.10000032186508,6.2,5.49333333333333,40.08,37.72,22.2,0.768333333333333,19.1400007605553,"none",20,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379518",777680,191647,2676837,"98",70661,0.14748930357626,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Crosier",2465642,"MI161","Washtenaw County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379519",777680,2423767,2676837,"98",310,0.000647056850435752,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Brookston",2465641,"MI125","Oakland County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,115,250,2.56,38.04,37,24.96,2.51,9.17999994754791,6.83199989318848,2.88666666666667,36.78,37.2333333333333,25.9866666666667,1.50666666944822,23.1300002411008,"none",28,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379520",777680,2423767,2676837,"98",310,0.000647056850435752,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Crosier",2465642,"MI125","Oakland County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379522",777680,187667,2676837,"98",12760,0.0266336948760006,0.254024083080263,0.292661160349238,86.798016784028,"98",86.798016784028,100,"Wawasee",2465640,"MI099","Macomb County, Michigan","2wvgl","Wawasee loam, 6 to 12 percent slopes",17.3047350477264,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,84,250,3.6,40.8,37.6,21.6,1.25,8.10000032186508,6.2,5.49333333333333,40.08,37.72,22.2,0.768333333333333,19.1400007605553,"none",20,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379525",777681,188518,2676838,"98",20792,0.0433987291427747,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Brookston",2465644,"MI091","Lenawee County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,117,250,2.6,38.4,37,24.6,2.6,9.29999992251396,6.81999988555908,2.86,36.78,37.22,26,1.5460000026226,23.3100002333522,"none",30,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379526",777681,188518,2676838,"98",20792,0.0433987291427747,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Wawasee",2465643,"MI091","Lenawee County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,79,250,4.36,40.52,36.36,23.12,1.11,8.0400003194809,6.18,5.80666666666667,40.2,37.3333333333333,22.4666666666667,0.718333333333333,18.7800007462502,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379527",777681,188616,2676838,"98",110597,0.230846924153687,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Brookston",2465644,"MI059","Hillsdale County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,117,250,2.6,38.4,37,24.6,2.6,9.29999992251396,6.81999988555908,2.86,36.78,37.22,26,1.5460000026226,23.3100002333522,"none",30,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379529",777681,192094,2676838,"98",39093,0.0815980434002737,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Crosier",2465645,"MI087","Lapeer County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379530",777681,192094,2676838,"98",39093,0.0815980434002737,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Brookston",2465644,"MI087","Lapeer County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,117,250,2.6,38.4,37,24.6,2.6,9.29999992251396,6.81999988555908,2.86,36.78,37.22,26,1.5460000026226,23.3100002333522,"none",30,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio"
"379531",777681,2409873,2676838,"98",48,0.000100189447809407,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Wawasee",2465643,"MI049","Genesee County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,79,250,4.36,40.52,36.36,23.12,1.11,8.0400003194809,6.18,5.80666666666667,40.2,37.3333333333333,22.4666666666667,0.718333333333333,18.7800007462502,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379532",777681,188616,2676838,"98",110597,0.230846924153687,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Crosier",2465645,"MI059","Hillsdale County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379534",777681,192094,2676838,"98",39093,0.0815980434002737,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Wawasee",2465643,"MI087","Lapeer County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,79,250,4.36,40.52,36.36,23.12,1.11,8.0400003194809,6.18,5.80666666666667,40.2,37.3333333333333,22.4666666666667,0.718333333333333,18.7800007462502,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
"379535",777681,2409873,2676838,"98",48,0.000100189447809407,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Crosier",2465645,"MI049","Genesee County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379536",777681,188518,2676838,"98",20792,0.0433987291427747,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Crosier",2465645,"MI091","Lenawee County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,FALSE,9,"alfisols","aeric epiaqualfs","Fine-loamy, mixed, active, mesic Aeric Epiaqualfs","somewhat poorly",3,76,250,4,40.92,34.76,24.32,1.19,8.88000001013279,6.47599998474121,5.97333333333333,40.5333333333333,36.8666666666667,22.6,0.73,18.7800000309944,"none",23,0,"till, unspecified",NA,"moraine","no","no",50,"12-FIN Findlay, Ohio"
"379538",777681,188616,2676838,"98",110597,0.230846924153687,0.355943886144545,0.38411517484564,92.6659266423369,"98",92.6659266423369,100,"Wawasee",2465643,"MI059","Hillsdale County, Michigan","2wvgm","Wawasee loam, 6 to 12 percent slopes, eroded",17.2359317451529,TRUE,85,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,79,250,4.36,40.52,36.36,23.12,1.11,8.0400003194809,6.18,5.80666666666667,40.2,37.3333333333333,22.4666666666667,0.718333333333333,18.7800007462502,"none",0,0,"till, unspecified",NA,"moraine","no","no",250,"12-FIN Findlay, Ohio"
