"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
755306,"97","97B","Brems",2533247,"IN127","Porter County, Indiana",3031103,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,3,"entisols","oxyaquic udipsamments","Mixed, mesic Oxyaquic Udipsamments","moderately well",1,250,250,1,94.62,3.92,1.46,1.46,3.72999996691942,5.19200003623962,1,95.54,3.30666666666667,1.15333333333333,1.15333333333333,10.7299999967217,"none",23,0,"glaciolacustrine deposits & eolian sands",NA,"nearshore zone (relict)","no","no",100,"F097XA006MI","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Plainfield",2533248,"IN091","La Porte County, Indiana",3031105,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,1,"entisols","spodic udipsamments","Mixed, mesic Spodic Udipsamments","excessively",2,250,250,0.6,93.8,4.2,2,2.6,3.69999997317791,4.8,1.66666666666667,96.7699987792969,2.16000000953674,1.07000000119209,0.993333333333333,9.88999987021089,"none",20,0,"glaciolacustrine deposits & eolian sands",NA,"nearshore zone (relict)","no","no",250,"F097XB033IN","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Brems",2533247,"IN091","La Porte County, Indiana",3031105,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,3,"entisols","oxyaquic udipsamments","Mixed, mesic Oxyaquic Udipsamments","moderately well",1,250,250,1,94.62,3.92,1.46,1.46,3.72999996691942,5.19200003623962,1,95.54,3.30666666666667,1.15333333333333,1.15333333333333,10.7299999967217,"none",23,0,"glaciolacustrine deposits & eolian sands",NA,"nearshore zone (relict)","no","no",100,"F097XA006MI","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Granby",2533246,"MI159","Van Buren County, Michigan",186351,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,5,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,86,250,0.42,88.36,7.48,4.16,2.57200001001358,4.65999998897314,6.22599998474121,0.806666666666667,93.16,4.09333333333333,2.74666666666667,1.08666667699814,11.0199999138713,"none",29,0,"glaciolacustrine deposits & outwash",NA,"depression & nearshore zone (relict) & depression & outwash plain","yes","no",25,"R097XB036IN","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Newton",2533249,"IN091","La Porte County, Indiana",3031105,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,1,"inceptisols","typic humaquepts","Sandy, mixed, mesic Typic Humaquepts","very poorly",0,250,250,0,82.9,11.58,5.52,2.255,4.50999994575977,5.24800011634827,0,87.6333333333333,7.19333333333333,5.17333333333333,0.918333333333333,10.5099998116493,"none",25,0,"outwash & glaciolacustrine deposits",NA,"nearshore zone (relict) & depression & outwash plain","yes","no",0,"F097XA007MI","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Plainfield",2533248,"MI021","Berrien County, Michigan",186180,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,1,"entisols","spodic udipsamments","Mixed, mesic Spodic Udipsamments","excessively",2,250,250,0.6,93.8,4.2,2,2.6,3.69999997317791,4.8,1.66666666666667,96.7699987792969,2.16000000953674,1.07000000119209,0.993333333333333,9.88999987021089,"none",20,0,"glaciolacustrine deposits & eolian sands",NA,"nearshore zone (relict)","no","no",250,"F097XB033IN","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Plainfield",2533248,"IN127","Porter County, Indiana",3031103,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,1,"entisols","spodic udipsamments","Mixed, mesic Spodic Udipsamments","excessively",2,250,250,0.6,93.8,4.2,2,2.6,3.69999997317791,4.8,1.66666666666667,96.7699987792969,2.16000000953674,1.07000000119209,0.993333333333333,9.88999987021089,"none",20,0,"glaciolacustrine deposits & eolian sands",NA,"nearshore zone (relict)","no","no",250,"F097XB033IN","12-GRR Grand Rapids, Michigan"
755306,"97","97B","Brems",2533247,"MI021","Berrien County, Michigan",186180,2657314,"2w64t","Morocco loamy sand, lake plain, 0 to 2 percent slopes",17.8811103105892,FALSE,3,"entisols","oxyaquic udipsamments","Mixed, mesic Oxyaquic Udipsamments","moderately well",1,250,250,1,94.62,3.92,1.46,1.46,3.72999996691942,5.19200003623962,1,95.54,3.30666666666667,1.15333333333333,1.15333333333333,10.7299999967217,"none",23,0,"glaciolacustrine deposits & eolian sands",NA,"nearshore zone (relict)","no","no",100,"F097XA006MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Gowdy",2528441,"MI127","Oceana County, Michigan",189035,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,2,"alfisols","arenic glossudalfs","Clayey, mixed, active, mesic Arenic Glossudalfs","well",4,107,250,4,89.2740007019043,3.57599995613098,7.15,0.71,4.96000008285046,6.19999980926514,5.18666666666667,50.4313335673014,28.051999985377,21.5166666666667,0.403333333333333,20.3200002163649,"none",0,0,"glaciofluvial deposits & glaciolacustrine deposits",NA,"moraine","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Oshtemo",2528436,"MI021","Berrien County, Michigan",186147,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",2,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"outwash terrace & outwash plain & moraine","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Gowdy",2528441,"MI023","Branch County, Michigan",186963,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,2,"alfisols","arenic glossudalfs","Clayey, mixed, active, mesic Arenic Glossudalfs","well",4,107,250,4,89.2740007019043,3.57599995613098,7.15,0.71,4.96000008285046,6.19999980926514,5.18666666666667,50.4313335673014,28.051999985377,21.5166666666667,0.403333333333333,20.3200002163649,"none",0,0,"glaciofluvial deposits & glaciolacustrine deposits",NA,"moraine","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Oshtemo",2528436,"MI127","Oceana County, Michigan",189035,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",2,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"outwash terrace & outwash plain & moraine","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Oshtemo",2528436,"MI023","Branch County, Michigan",186963,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",2,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"outwash terrace & outwash plain & moraine","no","no",250,"F097XA018MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Spinks",2528434,"MI023","Branch County, Michigan",186963,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,TRUE,92,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",3,146,250,3.62,85.4940007019043,10.9680000305176,3.53800007343292,0.423599985390902,4.41999999433756,6,2.70666666666667,87.0153327433268,8.06800008455912,4.9166666952769,0.208799995929003,13.1600003093481,"none",0,0.300000011920929,"glaciofluvial deposits","sandstone","moraine & outwash plain & outwash terrace","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Thetford",2528439,"MI021","Berrien County, Michigan",186147,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,3,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,140,250,2,80,14,6,2.08,5.49999997019768,6.90000009536743,2.66666666666667,79.46,13.7733333333333,6.76666666666667,0.936666666666667,16.1699999794364,"none",27,0,"drift & outwash",NA,"moraine & outwash plain","no","no",50,"F097XA012MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Brady",2528437,"MI021","Berrien County, Michigan",186147,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,2,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,142,250,0,67,20,13,2.11,6.72999988496304,6.08400013923645,2.24,73.7733333333333,15.6266666666667,10.6,1.03666666666667,16.2899999916553,"none",23,0,"drift & drift",NA,"outwash terrace & outwash plain & moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Brady",2528437,"MI127","Oceana County, Michigan",189035,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,2,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,142,250,0,67,20,13,2.11,6.72999988496304,6.08400013923645,2.24,73.7733333333333,15.6266666666667,10.6,1.03666666666667,16.2899999916553,"none",23,0,"drift & drift",NA,"outwash terrace & outwash plain & moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Gowdy",2528441,"MI021","Berrien County, Michigan",186147,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,2,"alfisols","arenic glossudalfs","Clayey, mixed, active, mesic Arenic Glossudalfs","well",4,107,250,4,89.2740007019043,3.57599995613098,7.15,0.71,4.96000008285046,6.19999980926514,5.18666666666667,50.4313335673014,28.051999985377,21.5166666666667,0.403333333333333,20.3200002163649,"none",0,0,"glaciofluvial deposits & glaciolacustrine deposits",NA,"moraine","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Thetford",2528439,"MI127","Oceana County, Michigan",189035,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,3,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,140,250,2,80,14,6,2.08,5.49999997019768,6.90000009536743,2.66666666666667,79.46,13.7733333333333,6.76666666666667,0.936666666666667,16.1699999794364,"none",27,0,"drift & outwash",NA,"moraine & outwash plain","no","no",50,"F097XA012MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Spinks",2528434,"MI021","Berrien County, Michigan",186147,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,TRUE,92,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",3,146,250,3.62,85.4940007019043,10.9680000305176,3.53800007343292,0.423599985390902,4.41999999433756,6,2.70666666666667,87.0153327433268,8.06800008455912,4.9166666952769,0.208799995929003,13.1600003093481,"none",0,0.300000011920929,"glaciofluvial deposits","sandstone","moraine & outwash plain & outwash terrace","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Brady",2528437,"MI023","Branch County, Michigan",186963,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,2,"alfisols","aquollic hapludalfs","Coarse-loamy, mixed, active, mesic Aquollic Hapludalfs","somewhat poorly",1,142,250,0,67,20,13,2.11,6.72999988496304,6.08400013923645,2.24,73.7733333333333,15.6266666666667,10.6,1.03666666666667,16.2899999916553,"none",23,0,"drift & drift",NA,"outwash terrace & outwash plain & moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Spinks",2528434,"MI127","Oceana County, Michigan",189035,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,TRUE,92,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",3,146,250,3.62,85.4940007019043,10.9680000305176,3.53800007343292,0.423599985390902,4.41999999433756,6,2.70666666666667,87.0153327433268,8.06800008455912,4.9166666952769,0.208799995929003,13.1600003093481,"none",0,0.300000011920929,"glaciofluvial deposits","sandstone","moraine & outwash plain & outwash terrace","no","no",250,"F097XA004MI","12-GRR Grand Rapids, Michigan"
796924,"97","97A","Thetford",2528439,"MI023","Branch County, Michigan",186963,2683882,"2x2sv","Spinks loamy fine sand, 0 to 6 percent slopes",17.2690026071591,FALSE,3,"alfisols","aquic arenic hapludalfs","Sandy, mixed, mesic Aquic Arenic Hapludalfs","somewhat poorly",2,140,250,2,80,14,6,2.08,5.49999997019768,6.90000009536743,2.66666666666667,79.46,13.7733333333333,6.76666666666667,0.936666666666667,16.1699999794364,"none",27,0,"drift & outwash",NA,"moraine & outwash plain","no","no",50,"F097XA012MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Spinks",2528451,"MI015","Barry County, Michigan",186081,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",22,176,250,3.8,85.5800003051758,11.2400001525879,3.17999992370605,0.660000026226044,4.29999999701977,6,3,86.833332824707,8.49333343505859,4.67333329518636,0.313333344459534,12.9000002890825,"none",0,0.300000011920929,"drift","sandstone","moraine","no","no",250,"F097XA010MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Filer",2528447,"MI045","Eaton County, Michigan",186239,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,TRUE,92,"alfisols","haplic glossudalfs","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","well",22,89,250,4.22,44.48,32.2,23.32,0.84,8.35999995470047,6.42400000572205,5.14666666666667,44.16,33.06,22.78,0.491333334545294,23.189999550581,"none",8,0.200000002980232,"till, unspecified",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Boyer",2528452,"MI155","Shiawassee County, Michigan",2394491,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,76,250,28.88,60,25,15,0.72,8.07999986410141,6.61999988555908,33.56,77.2666666666667,14.1466666666667,8.58666666666667,0.406666666666667,14.4599997214973,"none",8,0,"drift & glaciofluvial deposits",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Capac",2528448,"MI015","Barry County, Michigan",186081,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","aquic glossudalfs","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","somewhat poorly",2,51,250,4.24,44.96,32.24,22.8,1.1,8.45999991893768,6.4239999961853,5.40666666666667,44.32,35.3533333333333,20.3266666666667,0.502000001966953,24.4299995601177,"none",20,0.200000002980232,"till, unspecified",NA,"moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Filer",2528447,"MI005","Allegan County, Michigan",212437,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,TRUE,92,"alfisols","haplic glossudalfs","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","well",22,89,250,4.22,44.48,32.2,23.32,0.84,8.35999995470047,6.42400000572205,5.14666666666667,44.16,33.06,22.78,0.491333334545294,23.189999550581,"none",8,0.200000002980232,"till, unspecified",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Filer",2528447,"MI155","Shiawassee County, Michigan",2394491,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,TRUE,92,"alfisols","haplic glossudalfs","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","well",22,89,250,4.22,44.48,32.2,23.32,0.84,8.35999995470047,6.42400000572205,5.14666666666667,44.16,33.06,22.78,0.491333334545294,23.189999550581,"none",8,0.200000002980232,"till, unspecified",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Boyer",2528452,"MI045","Eaton County, Michigan",186239,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,76,250,28.88,60,25,15,0.72,8.07999986410141,6.61999988555908,33.56,77.2666666666667,14.1466666666667,8.58666666666667,0.406666666666667,14.4599997214973,"none",8,0,"drift & glaciofluvial deposits",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Capac",2528448,"MI045","Eaton County, Michigan",186239,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","aquic glossudalfs","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","somewhat poorly",2,51,250,4.24,44.96,32.24,22.8,1.1,8.45999991893768,6.4239999961853,5.40666666666667,44.32,35.3533333333333,20.3266666666667,0.502000001966953,24.4299995601177,"none",20,0.200000002980232,"till, unspecified",NA,"moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Spinks",2528451,"MI037","Clinton County, Michigan",186383,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",22,176,250,3.8,85.5800003051758,11.2400001525879,3.17999992370605,0.660000026226044,4.29999999701977,6,3,86.833332824707,8.49333343505859,4.67333329518636,0.313333344459534,12.9000002890825,"none",0,0.300000011920929,"drift","sandstone","moraine","no","no",250,"F097XA010MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Capac",2528448,"MI081","Kent County, Michigan",187137,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","aquic glossudalfs","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","somewhat poorly",2,51,250,4.24,44.96,32.24,22.8,1.1,8.45999991893768,6.4239999961853,5.40666666666667,44.32,35.3533333333333,20.3266666666667,0.502000001966953,24.4299995601177,"none",20,0.200000002980232,"till, unspecified",NA,"moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Spinks",2528451,"MI045","Eaton County, Michigan",186239,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",22,176,250,3.8,85.5800003051758,11.2400001525879,3.17999992370605,0.660000026226044,4.29999999701977,6,3,86.833332824707,8.49333343505859,4.67333329518636,0.313333344459534,12.9000002890825,"none",0,0.300000011920929,"drift","sandstone","moraine","no","no",250,"F097XA010MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Spinks",2528451,"MI081","Kent County, Michigan",187137,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",22,176,250,3.8,85.5800003051758,11.2400001525879,3.17999992370605,0.660000026226044,4.29999999701977,6,3,86.833332824707,8.49333343505859,4.67333329518636,0.313333344459534,12.9000002890825,"none",0,0.300000011920929,"drift","sandstone","moraine","no","no",250,"F097XA010MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Spinks",2528451,"MI005","Allegan County, Michigan",212437,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",22,176,250,3.8,85.5800003051758,11.2400001525879,3.17999992370605,0.660000026226044,4.29999999701977,6,3,86.833332824707,8.49333343505859,4.67333329518636,0.313333344459534,12.9000002890825,"none",0,0.300000011920929,"drift","sandstone","moraine","no","no",250,"F097XA010MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Spinks",2528451,"MI155","Shiawassee County, Michigan",2394491,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","lamellic hapludalfs","Sandy, mixed, mesic Lamellic Hapludalfs","well",22,176,250,3.8,85.5800003051758,11.2400001525879,3.17999992370605,0.660000026226044,4.29999999701977,6,3,86.833332824707,8.49333343505859,4.67333329518636,0.313333344459534,12.9000002890825,"none",0,0.300000011920929,"drift","sandstone","moraine","no","no",250,"F097XA010MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Capac",2528448,"MI005","Allegan County, Michigan",212437,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","aquic glossudalfs","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","somewhat poorly",2,51,250,4.24,44.96,32.24,22.8,1.1,8.45999991893768,6.4239999961853,5.40666666666667,44.32,35.3533333333333,20.3266666666667,0.502000001966953,24.4299995601177,"none",20,0.200000002980232,"till, unspecified",NA,"moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Boyer",2528452,"MI081","Kent County, Michigan",187137,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,76,250,28.88,60,25,15,0.72,8.07999986410141,6.61999988555908,33.56,77.2666666666667,14.1466666666667,8.58666666666667,0.406666666666667,14.4599997214973,"none",8,0,"drift & glaciofluvial deposits",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Boyer",2528452,"MI015","Barry County, Michigan",186081,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,76,250,28.88,60,25,15,0.72,8.07999986410141,6.61999988555908,33.56,77.2666666666667,14.1466666666667,8.58666666666667,0.406666666666667,14.4599997214973,"none",8,0,"drift & glaciofluvial deposits",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Oshtemo",2528450,"MI155","Shiawassee County, Michigan",2394491,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",22,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Oshtemo",2528450,"MI081","Kent County, Michigan",187137,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",22,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Capac",2528448,"MI155","Shiawassee County, Michigan",2394491,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","aquic glossudalfs","Fine-loamy, mixed, active, mesic Aquic Glossudalfs","somewhat poorly",2,51,250,4.24,44.96,32.24,22.8,1.1,8.45999991893768,6.4239999961853,5.40666666666667,44.32,35.3533333333333,20.3266666666667,0.502000001966953,24.4299995601177,"none",20,0.200000002980232,"till, unspecified",NA,"moraine","no","no",50,"F097XA022MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Filer",2528447,"MI015","Barry County, Michigan",186081,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,TRUE,92,"alfisols","haplic glossudalfs","Fine-loamy, mixed, semiactive, mesic Haplic Glossudalfs","well",22,89,250,4.22,44.48,32.2,23.32,0.84,8.35999995470047,6.42400000572205,5.14666666666667,44.16,33.06,22.78,0.491333334545294,23.189999550581,"none",8,0.200000002980232,"till, unspecified",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Oshtemo",2528450,"MI037","Clinton County, Michigan",186383,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",22,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Boyer",2528452,"MI037","Clinton County, Michigan",186383,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,76,250,28.88,60,25,15,0.72,8.07999986410141,6.61999988555908,33.56,77.2666666666667,14.1466666666667,8.58666666666667,0.406666666666667,14.4599997214973,"none",8,0,"drift & glaciofluvial deposits",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Oshtemo",2528450,"MI005","Allegan County, Michigan",212437,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,3,"alfisols","typic hapludalfs","Coarse-loamy, mixed, active, mesic Typic Hapludalfs","well",22,139,250,5.36,72.76,16.46,10.78,0.76539998114109,6.20999982208014,6.13999998092651,7.01333333333333,78.8666666666667,11.1,10.0333333333333,0.488666662673155,15.9999998919666,"none",0,0,"drift & drift",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
796926,"97","97A","Boyer",2528452,"MI005","Allegan County, Michigan",212437,2683884,"2x2sx","Filer loam, 18 to 35 percent slopes",17.2002319576089,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",22,76,250,28.88,60,25,15,0.72,8.07999986410141,6.61999988555908,33.56,77.2666666666667,14.1466666666667,8.58666666666667,0.406666666666667,14.4599997214973,"none",8,0,"drift & glaciofluvial deposits",NA,"moraine","no","no",250,"F097XA017MI","12-GRR Grand Rapids, Michigan"
