"Series","ES","dmuiid","MLRA","LRU","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
"Westland","F114AY404IN",129238,"114A",NA,250664,"OH015","Brown County, Ohio",1585745,1585745,"1q732","Fitchville silt loam, 2 to 6 percent slopes",19.1212651701948,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash & outwash","shale","drainageway & depression","yes","no",25,"12-IND Indianapolis, Indiana","R111CY010IN"
"Westland","F114AY404IN",129238,"114A",NA,250664,"OH071","Highland County, Ohio",1420411,1420411,"1jp1q","Fitchville silt loam, 2 to 6 percent slopes",19.1212651701948,FALSE,5,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash & outwash","shale","drainageway & depression","yes","no",25,"12-IND Indianapolis, Indiana","R111CY010IN"
"Westland","F114AY404IN",129368,"114A",NA,250825,"OH071","Highland County, Ohio",1420541,1420541,"1jp5x","Westland silt loam, overwash",19.0172317853054,TRUE,100,"mollisols","typic argiaquolls","Fine-loamy, mixed, mesic Typic Argiaquolls","very poorly",1,122,250,0,36.7279995727539,39.4120004272461,23.86,2.79,9.12000000476837,6.91999980926514,0,53.0426665242513,24.7773334757487,22.18,1.64200000445048,22.3199997097254,"none",28,0,"loess & outwash & outwash","shale","outwash terrace","yes","no",0,"12-IND Indianapolis, Indiana","R111CY008IN"
"wetter soils with 6 to 12 inches of siltier overwash",NA,129278,"114A",NA,1308569,"OH071","Highland County, Ohio",1420451,1420451,"1jp30","Lawshe silty clay loam, 2 to 6 percent slopes",19.0926810047572,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,NA,"no",250,"6-OWN Owensboro, Kentucky",NA
"Whitaker","F114AY203IN",124808,"114A",NA,290621,"IN119","Owen County, Indiana",166137,166137,"5kw8","Martinsville loam, 0 to 2 percent slopes, rarely flooded",19.2701203393154,FALSE,2,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","no","no",250,"12-IND Indianapolis, Indiana",NA
"Whitaker","F114AY203IN",358232,"114A",NA,1367778,"IN105","Monroe County, Indiana",535574,535574,"kz9l","Whitaker loam",19.2117068772136,TRUE,94,"alfisols","aeric endoaqualfs","Fine-loamy, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",0.899999976158142,122,250,3.28,42.1,41.54,16.36,1.825,10.219999730587,5.94999998092651,5.05333333333333,50.6333333333333,30.2266666666667,19.14,1.015,28.0599999427795,"none",23,0,"outwash",NA,"stream terrace & channel & stream terrace","no","no",50,"State Office IN - Region 6","F111CY009IN"
"Whitaker","F114AY203IN",124874,"114A",NA,244474,"IN119","Owen County, Indiana",166355,166355,"5l39","Whitaker loam, 0 to 2 percent slopes, occasionally flooded, brief duration",19.1902350378454,TRUE,92,"alfisols","aeric endoaqualfs","Fine-loamy, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",0.800000011920929,127,250,2,42.62,40.86,16.52,1.775,9.31999991834164,6.44599996566772,2.30666666666667,50.6066666666667,27.98,21.4133333333333,1.015,24.9400000423193,"flood",41,0,"outwash",NA,"flood-plain step","no","no",50,"12-IND Indianapolis, Indiana","F111DY003IN"
"Whitaker","F114AY203IN",124871,"114A",NA,847215,"IN119","Owen County, Indiana",166347,166347,"5l31","Wea, sandy substratum-Elston complex, 0 to 2 percent slopes",19.2690371669821,FALSE,2,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","no","no",250,"12-IND Indianapolis, Indiana",NA
"Whitaker","F114AY203IN",122205,"114A",NA,242120,"IN109","Morgan County, Indiana",163262,163262,"5gwj","Whitaker loam",19.4135469744127,TRUE,90,"alfisols","aeric endoaqualfs","Fine-loamy, mixed, active, mesic Aeric Endoaqualfs","somewhat poorly",1,23,250,1.08,40.46,37.98,21.56,1.325,9.65000002086163,6.33799989700317,1.69333333333333,45.3533333333333,31.9133333333333,22.7333333333333,0.855,27.43000023067,"none",23,0,"outwash",NA,"lake plain & outwash plain","no","no",50,"12-IND Indianapolis, Indiana","F111CY009IN"
"Whitaker","F114AY203IN",124872,"114A",NA,847219,"IN119","Owen County, Indiana",166348,166348,"5l32","Wea, sandy substratum-Elston complex, 0 to 2 percent slopes, rarely flooded",19.0677398449492,FALSE,5,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway","no","no",250,"12-IND Indianapolis, Indiana",NA
"Whitson","F114AY802IN",118679,"114A",NA,237025,"IN121","Parke County, Indiana",159812,159812,"5c97","Whitson silt loam",19.7803660480812,TRUE,100,"alfisols","typic endoaqualfs","Fine, mixed, active, mesic Typic Endoaqualfs","poorly",0.5,23,250,0,4.46,67.2,28.34,0.595,10.4200000315905,6.34000019073486,0,4.59333333333333,65.9066666666667,29.5,0.365,30.0799996554851,"none",0,0,"loess",NA,"depression & till plain","yes","no",25,"12-IND Indianapolis, Indiana","Not"
"Wilbur","F114AY204IN",118579,"114A",NA,236898,"IN021","Clay County, Indiana",159635,159635,"5c3j","Wilbur silt loam, occasionally flooded",19.9726363510793,TRUE,100,"inceptisols","fluvaquentic eutrudepts","Fine-silty, mixed, superactive, mesic Fluvaquentic Eutrudepts","moderately well",0.5,250,250,0,10,73.4,16.6,1.15,10.8999998867512,6.5,0,10,73.1333333333333,16.8666666666667,0.883333333333333,31.8999992311001,"flood",0,0,"alluvium",NA,"flood plain","no","no",100,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wilbur","F114AY204IN",124792,"114A",NA,290566,"IN119","Owen County, Indiana",166049,166049,"5ksf","Haymond silt loam, sinkhole, 0 to 2 percent slopes",19.5933354898278,FALSE,7,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"sinkhole","no","no",250,"12-IND Indianapolis, Indiana",NA
"Wilbur","F114AY204IN",122206,"114A",NA,242123,"IN109","Morgan County, Indiana",163263,163263,"5gwk","Wilbur silt loam",19.3420557000407,TRUE,100,"inceptisols","fluvaquentic eutrudepts","Coarse-silty, mixed, superactive, mesic Fluvaquentic Eutrudepts","moderately well",0.5,250,250,0,12.96,71.04,16,1.01,10.0199999660254,6.5,0,13.6533333333333,70.3466666666667,16,0.836666666666667,29.0199997276068,"flood",0,0,"alluvium",NA,"flood plain","no","no",100,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wilbur","F114AY204IN",124875,"114A",NA,244475,"IN119","Owen County, Indiana",166368,166368,"5l3q","Wilbur silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.460894660894,TRUE,83,"inceptisols","fluvaquentic eutrudepts","Coarse-silty, mixed, superactive, mesic Fluvaquentic Eutrudepts","moderately well",0.899999976158142,250,250,0,12.56,71.44,16,1.43,10.9999999403954,6.62799987792969,0,15.36,68.64,16,1.08,31.6200001090765,"flood",0,0,"alluvium",NA,"flood plain","no","no",100,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wilbur","F114AY204IN",121670,"114A",NA,241338,"IN153","Sullivan County, Indiana",162727,162727,"5gb8","Wilbur silt loam",20.5097921179492,TRUE,100,"inceptisols","fluvaquentic eutrudepts","Coarse-silty, mixed, superactive, mesic Fluvaquentic Eutrudepts","moderately well",0.5,250,250,0,12.16,71.84,16,1.21,10.4200000315905,6.5,0,13.3866666666667,70.6133333333333,16,0.903333333333333,29.4199997931719,"flood",0,0,"alluvium",NA,"flood plain","no","no",100,"11-MAN Marion, Illinois","F111DY004IN"
"Wilhite","F114AY203IN",124816,"114A",NA,2375219,"IN119","Owen County, Indiana",166154,166154,"5kwt","Newark silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.5267802762233,FALSE,2,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,7.38,57.38,35.24,1.46,8.33999972045422,6.33799989700317,0,6.81333333333333,55.7533333333333,37.4333333333333,0.976666666666667,21.3399992436171,"flood",23,0,"alluvium",NA,"backswamp & flood plain","yes","no",25,"6-OWN Owensboro, Kentucky","F111DY003IN"
"Wilhite","F114AY203IN",120746,"114A",NA,1365033,"IN027","Daviess County, Indiana",162964,162964,"5gkx","Nolin silty clay loam, frequently flooded",20.6849415957214,FALSE,3,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,6.92,55.54,37.54,2.07900004386902,9.73999987542629,5.77799995422363,0,6.30666666666667,51.8,41.8933333333333,1.43333335042,22.7399993985891,"flood",23,0,"alluvium",NA,"backswamp","yes","no",25,"11-MAN Marion, Illinois","F111DY003IN"
"Wilhite","F114AY203IN",120746,"114A",NA,1365033,"IN125","Pike County, Indiana",161924,161924,"5fhc","Nolin silty clay loam, frequently flooded",20.6849415957214,FALSE,3,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,6.92,55.54,37.54,2.07900004386902,9.73999987542629,5.77799995422363,0,6.30666666666667,51.8,41.8933333333333,1.43333335042,22.7399993985891,"flood",23,0,"alluvium",NA,"backswamp","yes","no",25,"11-MAN Marion, Illinois","F111DY003IN"
"Wilhite","F114AY203IN",118870,"114A",NA,1326416,"IN037","Dubois County, Indiana",535637,535637,"kzcm","Nolin silt loam, frequently flooded",21.0422601216091,FALSE,3,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","very poorly",0.200000002980232,250,250,0,3.92,53.08,43,1.46,6.96000000834465,6.01399994850159,0,4.01333333333333,54.7533333333333,41.2333333333333,0.976666666666667,19.9599995315075,"flood",23,0,"alluvium",NA,"flood plain & backswamp","yes","no",0,"11-MAN Marion, Illinois","F111DY003IN"
"Wilhite","F114AY203IN",124877,"114A",NA,244479,"IN119","Owen County, Indiana",166370,166370,"5l3s","Wilhite silty clay loam, 0 to 1 percent slopes, frequently flooded, brief duration",19.7838929214293,TRUE,92,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,7.38,57.38,35.24,1.46,8.33999972045422,6.33799989700317,0,6.81333333333333,55.7533333333333,37.4333333333333,0.976666666666667,21.3399992436171,"flood",23,0,"alluvium",NA,"backswamp & flood plain","yes","no",25,"12-IND Indianapolis, Indiana","F111DY003IN"
"Wilhite","F114AY203IN",120496,"114A",NA,1356352,"IN055","Greene County, Indiana",161587,161587,"5f4h","Wilhite silty clay, frequently flooded",20.0405486200426,TRUE,100,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,11,40.5,48.5,3.45000004768372,7.00000002980232,6.5,0,11.06,44.3733333333333,44.5666666666667,5.46666668256124,19.9999995529652,"flood",152,0,"alluvium & alluvium",NA,"backswamp & flood plain","yes","no",25,"11-MAN Marion, Illinois","F111DY003IN"
"Wilhite","F114AY203IN",124766,"114A",NA,290084,"IN119","Owen County, Indiana",165904,165904,"5kmr","Birds silt loam, 0 to 1 percent slopes, frequently flooded, brief duration",19.5021734889385,FALSE,2,NA,NA,NA,NA,0.300000011920929,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"drainageway & backswamp","yes","no",25,"12-IND Indianapolis, Indiana",NA
"Wilhite","F114AY203IN",118870,"114A",NA,1326416,"IN051","Gibson County, Indiana",160145,160145,"5cmz","Nolin silt loam, frequently flooded",21.0422601216091,FALSE,3,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","very poorly",0.200000002980232,250,250,0,3.92,53.08,43,1.46,6.96000000834465,6.01399994850159,0,4.01333333333333,54.7533333333333,41.2333333333333,0.976666666666667,19.9599995315075,"flood",23,0,"alluvium",NA,"flood plain & backswamp","yes","no",0,"11-MAN Marion, Illinois","F111DY003IN"
"Wilhite","F114AY203IN",124876,"114A",NA,244477,"IN119","Owen County, Indiana",166369,166369,"5l3r","Wilhite silty clay, 0 to 1 percent slopes, frequently flooded, long duration",19.767835862022,TRUE,96,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,5.54,50.92,43.54,1.46,6.96000000834465,6.33799989700317,0,6.2,51.72,42.08,0.976666666666667,19.9599995315075,"flood",23,0,"alluvium",NA,"backswamp & flood plain","yes","no",25,"12-IND Indianapolis, Indiana","F111DY003IN"
"Wilhite","F114AY203IN",120468,"114A",NA,1357165,"IN055","Greene County, Indiana",161559,161559,"5f3l","Newark loam, frequently flooded",19.858397307773,FALSE,3,"inceptisols","fluvaquentic endoaquepts","Fine, mixed, active, nonacid, mesic Fluvaquentic Endoaquepts","poorly",0.300000011920929,250,250,0,11,40.5,48.5,3.45000004768372,7.00000002980232,6.5,0,11.06,44.3733333333333,44.5666666666667,5.46666668256124,19.9999995529652,"flood",152,0,"alluvium",NA,"backswamp & flood plain","yes","no",25,"12-IND Indianapolis, Indiana","F111DY003IN"
"Williamsburg","F114AY404IN",129348,"114A",NA,1308875,"OH071","Highland County, Ohio",1420521,1420521,"1jp58","Sardinia silt loam, 2 to 6 percent slopes",19.1059345279223,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash",NA,"terrace",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",126043,"114A",NA,245624,"OH025","Clermont County, Ohio",168827,168827,"5np1","Williamsburg and Martinsville silt loams, 2 to 6 percent slopes",20.2120599661725,TRUE,55,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,178,250,0,24.1,53.9,22,1.5,10.6000000238419,5.42000007629395,0,27.2466666666667,46.62,26.1333333333333,0.837999999523163,26.8999998569489,"none",30,0,"loess & alluvium & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Williamsburg","F114AY404IN",129639,"114A",NA,251444,"OH027","Clinton County, Ohio",172030,172030,"5s0c","Williamsburg silt loam, 0 to 2 percent slopes",19.0624340913427,TRUE,90,"alfisols","ultic hapludalfs","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","well",1,165,250,0,26.75,50.03,23.22,1.29100000143051,10.0199999660254,5.40000009536743,0,35.8233333333333,37.53,26.6466666666667,0.691000003019969,25.4799995869398,"none",25,0,"loess & outwash & outwash",NA,"stream terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129640,"114A",NA,251446,"OH027","Clinton County, Ohio",172031,172031,"5s0d","Williamsburg silt loam, 2 to 6 percent slopes",19.0510722627031,TRUE,90,"alfisols","ultic hapludalfs","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","well",4,160,250,0,21.6,53.44,24.96,1.22200000047684,10.2400000393391,5.38000011444092,0,34.5733333333333,37.1066666666667,28.32,0.65633333325386,24.6499996185303,"none",20,0,"loess & outwash & outwash",NA,"stream terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",126044,"114A",NA,245627,"OH025","Clermont County, Ohio",168828,168828,"5np2","Williamsburg and Martinsville silt loams, 6 to 12 percent slopes, moderately eroded",20.1812809125512,TRUE,55,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",9,178,250,0,24.1,53.9,22,1.5,10.6000000238419,5.42000007629395,0,27.2466666666667,46.62,26.1333333333333,0.837999999523163,26.8999998569489,"none",30,0,"loess & alluvium & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Williamsburg","F114AY404IN",129349,"114A",NA,1308879,"OH071","Highland County, Ohio",1420522,1420522,"1jp59","Sardinia silt loam, 6 to 12 percent slopes, moderately eroded",19.0883575746383,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash",NA,"terrace",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",126045,"114A",NA,245630,"OH025","Clermont County, Ohio",168829,168829,"5np3","Williamsburg and Martinsville silt loams, 12 to 18 percent slopes, moderately eroded",20.2606070019783,TRUE,55,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",15,178,250,0,24.1,53.9,22,1.5,10.6000000238419,5.42000007629395,0,27.2466666666667,46.62,26.1333333333333,0.837999999523163,26.8999998569489,"none",30,0,"loess & alluvium & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Williamsburg","F114AY404IN",127374,"114A",NA,247527,"OH015","Brown County, Ohio",169739,169739,"5pmg","Williamsburg silt loam, 2 to 6 percent slopes",19.5106058427166,TRUE,90,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,250,250,0,23.26,54.04,22.7,1.325,10.4600000530481,5.39200010299683,0,34.4,39.1666666666667,26.4333333333333,0.733000001808008,26.5899998694658,"none",23,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",126024,"114A",NA,284875,"OH025","Clermont County, Ohio",168808,168808,"5nnf","Ockley-Urban land complex, nearly level",20.3280920908827,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash",NA,"terrace",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129090,"114A",NA,250413,"OH165","Warren County, Ohio",171407,171407,"5rc8","Williamsburg silt loam, 0 to 2 percent slopes",19.6484753148132,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",1,178,250,0,23.1,53.7,23.2,1.5,9.69999983906746,5.48000001907349,0,28.8966666666667,43.5166666666667,27.5866666666667,0.792333336869876,26.7000000178814,"none",30,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129370,"114A",NA,250827,"OH071","Highland County, Ohio",1420543,1420543,"1jp5z","Williamsburg silt loam, 0 to 2 percent slopes",19.0723782701953,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",1,173,250,0,23.1,54.1,22.8,1.5,8.20000022649765,5.60000019073486,0,42.7,29.86,27.44,0.785333336989085,19.4400001764297,"none",30,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129623,"114A",NA,251395,"OH027","Clinton County, Ohio",172014,172014,"5rzv","Sardinia silt loam, 2 to 6 percent slopes",19.1454093476822,FALSE,10,"alfisols","ultic hapludalfs","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","well",4,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129622,"114A",NA,251393,"OH027","Clinton County, Ohio",172013,172013,"5rzt","Sardinia silt loam, 0 to 2 percent slopes",19.0699620349908,FALSE,10,"alfisols","ultic hapludalfs","Fine-loamy, mixed, active, mesic Ultic Hapludalfs","well",1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129371,"114A",NA,250828,"OH071","Highland County, Ohio",1420544,1420544,"1jp60","Williamsburg silt loam, 2 to 6 percent slopes",19.1175482278404,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,173,250,0,23.1,54.1,22.8,1.5,8.20000022649765,5.60000019073486,0,42.7,29.86,27.44,0.785333336989085,19.4400001764297,"none",30,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129091,"114A",NA,250414,"OH165","Warren County, Ohio",171408,171408,"5rc9","Williamsburg silt loam, 2 to 6 percent slopes",19.6407011136888,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",4,173,250,0,22.25,53.75,24,1.375,9.49999988079071,5.45000004768372,0,29.13,42.95,27.92,0.739000003735224,26.5000000596046,"none",25,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129348,"114A",NA,1308875,"OH001","Adams County, Ohio",1895883,1895883,"21mtj","Sardinia silt loam, 2 to 6 percent slopes",19.1059345279223,FALSE,NA,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,"loess & outwash",NA,"terrace",NA,"no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129372,"114A",NA,250829,"OH071","Highland County, Ohio",1420545,1420545,"1jp61","Williamsburg silt loam, 6 to 12 percent slopes",19.1174510840867,TRUE,95,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",9,173,250,0,23.1,54.1,22.8,1.5,8.20000022649765,5.42000007629395,0,42.7,29.86,27.44,0.785333336989085,19.4400001764297,"none",30,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Williamsburg","F114AY404IN",129092,"114A",NA,250415,"OH165","Warren County, Ohio",171409,171409,"5rcb","Williamsburg silt loam, 6 to 12 percent slopes, moderately eroded",19.5829101672447,TRUE,100,"alfisols","ultic hapludalfs","Fine-loamy, mixed, mesic Ultic Hapludalfs","well",9,163,250,0,21.79,52.45,25.76,0.872000000476837,9.09999996423721,5.39000010490417,0,29.5966666666667,41.8166666666667,28.5866666666667,0.557333337465922,26.1000001430511,"none",0,0,"loess & outwash",NA,"terrace","no","no",250,"12-IND Indianapolis, Indiana","R111CY010IN"
"Wirt","F114AY204IN",124880,"114A",NA,244482,"IN119","Owen County, Indiana",166377,166377,"5l40","Wirt silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration",19.2792849395434,TRUE,90,"inceptisols","dystric fluventic eutrudepts","Coarse-loamy, mixed, superactive, mesic Dystric Fluventic Eutrudepts","well",1,97,250,4.2,33.6,52.4,14,1.1,9.19999986886978,6.5,4.73333333333333,42.46,44.6,12.94,0.611666666666667,23.609999448061,"flood",20,0,"alluvium","limestone and shale","flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wirt","F114AY204IN",124880,"114A",NA,847239,"IN119","Owen County, Indiana",166377,166377,"5l40","Wirt silt loam, 0 to 2 percent slopes, occasionally flooded, brief duration",19.2792849395434,FALSE,5,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Wirt","F114AY204IN",124881,"114A",NA,244483,"IN119","Owen County, Indiana",166378,166378,"5l41","Wirt-Pekin silt loams, 0 to 6 percent slopes, frequently flooded, very long duration",19.5305441255094,TRUE,53,"inceptisols","dystric fluventic eutrudepts","Coarse-loamy, mixed, superactive, mesic Dystric Fluventic Eutrudepts","well",1,250,250,0,24,62,14,2,10.9999999403954,7,1.29333333333333,38.2733333333333,49.1066666666667,12.62,1.00833333333333,27.0499997138977,"flood",53,0,"alluvium","limestone and shale","flood plain","yes","no",25,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wirt","F114AY204IN",124778,"114A",NA,290146,"IN119","Owen County, Indiana",166002,166002,"5kqx","Gallimore-Chetwynd complex, 25 to 70 percent slopes",19.5160734829986,FALSE,2,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain & alluvial fan","no","no",250,"12-IND Indianapolis, Indiana",NA
"Wirt","F114AY204IN",124879,"114A",NA,244481,"IN119","Owen County, Indiana",166376,166376,"5l3z","Wirt silt loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.5142090686404,TRUE,86,"inceptisols","dystric fluventic eutrudepts","Coarse-loamy, mixed, superactive, mesic Dystric Fluventic Eutrudepts","well",1,250,250,4.2,33.6,52.4,14,1.1,9.19999986886978,6.5,4.73333333333333,42.46,44.6,12.94,0.611666666666667,23.609999448061,"flood",20,0,"alluvium","limestone and shale","flood plain","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wirt","F114AY204IN",124838,"114A",NA,290683,"IN119","Owen County, Indiana",166260,166260,"5l07","Pope fine sandy loam, 0 to 2 percent slopes, frequently flooded, very brief duration",19.517535622141,FALSE,10,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Wirt","F114AY204IN",124878,"114A",NA,244480,"IN119","Owen County, Indiana",166375,166375,"5l3y","Wirt loam, 0 to 2 percent slopes, rarely flooded",19.3575742325916,TRUE,90,"inceptisols","dystric fluventic eutrudepts","Coarse-loamy, mixed, superactive, mesic Dystric Fluventic Eutrudepts","well",1,250,250,6,40.8,45.2,14,1.1,9.19999986886978,6.5,8.6,42.8,44.2133333333333,12.9866666666667,0.636666666666667,24.0599994659424,"flood",20,0,"alluvium","limestone and shale","flood-plain step","no","no",250,"12-IND Indianapolis, Indiana","F111DY004IN"
"Wirt","F114AY204IN",124878,"114A",NA,847232,"IN119","Owen County, Indiana",166375,166375,"5l3y","Wirt loam, 0 to 2 percent slopes, rarely flooded",19.3575742325916,FALSE,5,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"flood plain","no","no",250,"12-IND Indianapolis, Indiana",NA
"Wirt","F114AY204IN",124875,"114A",NA,847228,"IN119","Owen County, Indiana",166368,166368,"5l3q","Wilbur silt loam, 0 to 2 percent slopes, frequently flooded, brief duration",19.460894660894,FALSE,2,NA,NA,NA,NA,1,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,"natural levee","no","no",250,"12-IND Indianapolis, Indiana",NA
