"lmapunitiid","muiid","MLRARSYM","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","dmuiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site"
282000,2516728,"144B",0.00394325249319957,0.205345064262888,0.424927267695154,48.3247557580147,"144B",48.3247557580147,100,"Rumney",2114947,592872,"2qgvs","Rumney fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.2779379034186,TRUE,84,"inceptisols","fluvaquentic endoaquepts","Coarse-loamy, mixed, active, nonacid, frigid Fluvaquentic Endoaquepts","poorly",1,250,250,0,67.76,26.86,5.38,3.57,7.69000005722046,5.10799989700317,6.41333333333333,74.3133333333333,23.04,2.64666666666667,1.94333333333333,17.2499999403954,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","yes","no",25,"F144BY120ME"
282212,282212,"144B",0.00197543983701874,0.00197543983701874,0.00507600833441699,38.9171905732426,"144B",41.3145896544451,94.1972095057599,"Pawling",308652,161634,"9gnm","Pawling silt loam",15.1739580631256,TRUE,80,"inceptisols","fluvaquentic eutrochrepts","Coarse-loamy over sandy or sandy-skeletal, mixed, mesic Fluvaquentic Eutrochrepts","moderately well",1,0,250,0,32.0999984741211,55.9000015258789,12,3.38,7.92000018060207,6.19999980926514,0,57.3720001220703,34.6780009078979,7.95,1.92,15.4400000832975,"flood",23,0,"alluvium & alluvium",NA,"flood plain","no","no",100,"F144BY120ME"
282519,282519,"144B",0.00563801207538321,0.00563801207538321,0.00563801207538321,100,"144B",100,100,"Udipsamments",309603,162081,"9gzj","Urban land-Udipsamments complex, occasionally flooded",15.2792592578464,TRUE,49,"entisols",NA,"Udipsamments",NA,0,250,250,0,97.9000015258789,1.60000002384186,0.5,0.25,1.99999995529652,6.69999980926514,0,97.9000015258789,1.60000002384186,0.5,0.25,5.99999986588955,"flood",0,0,NA,NA,"flood plain & terrace","no","no",250,"F144BY120ME"
282519,282519,"144B",0.00563801207538321,0.00563801207538321,0.00563801207538321,100,"144B",100,100,"Urban land",309602,162081,"9gzj","Urban land-Udipsamments complex, occasionally flooded",15.2792592578464,TRUE,51,NA,NA,NA,NA,0,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"flood",0,0,NA,NA,"terrace & flood plain","no","no",250,"F144BY120ME"
282585,282585,"144B",0.00204560990072751,0.00204560990072751,0.00412567621984004,49.5824148994131,"144B",50.4175851005869,98.3434942401395,"Sunday",309118,161990,"9h1n","Sunday fine sand, 0 to 3 percent slopes",15.4086106618245,TRUE,85,"entisols","typic udipsamments","Mixed, frigid Typic Udipsamments","excessively",1,250,250,0,96.8000030517578,2.5,0.699999988079071,0.875,3.4999999217689,5.5,0,96.8000030517578,2.5,0.699999988079071,0.458333333333333,9.49999978765845,"flood",0,0,"alluvium",NA,"flood plain","no","no",250,"F144BY120ME"
282611,2516735,"144B",0.00056136050967019,0.0263900456991693,0.0324421424032972,81.3449536442671,"144B",81.3449536442671,100,"Ondawa",2114979,592879,"2qgw0","Ondawa fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.6399000167847,TRUE,88,"inceptisols","fluventic dystrudepts","Coarse-loamy, mixed, active, frigid Fluventic Dystrudepts","well",2,250,250,0,67,30,3,1.82799997806549,7.23000015318394,5.73,0,73.4133333333333,24.5733333333333,2.01333333333333,1.2759999926885,19.0100001245737,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",250,"F144BY120ME"
282653,2516728,"144B",0.0036854537808782,0.205345064262888,0.424927267695154,48.3247557580147,"144B",48.3247557580147,100,"Rumney",2114947,592872,"2qgvs","Rumney fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.2779379034186,TRUE,84,"inceptisols","fluvaquentic endoaquepts","Coarse-loamy, mixed, active, nonacid, frigid Fluvaquentic Endoaquepts","poorly",1,250,250,0,67.76,26.86,5.38,3.57,7.69000005722046,5.10799989700317,6.41333333333333,74.3133333333333,23.04,2.64666666666667,1.94333333333333,17.2499999403954,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","yes","no",25,"F144BY120ME"
282680,282680,"144B",0.00526733108666078,0.00526733108666078,0.00754152351776011,69.8443898538052,"144B",69.8443898538052,100,"Sunny",309061,161976,"9h4q","Sunny silt loam, 0 to 2 percent slopes",14.7111667633057,TRUE,85,"entisols","typic fluvaquents","Coarse-loamy over sandy or sandy-skeletal, mixed, nonacid, frigid Typic Fluvaquents","poorly",1,250,250,0,32.9000015258789,57.0999984741211,10,2.65,10.4000000655651,5.80000019073486,0,60.2493342081706,33.3773324584961,6.37333333333333,1.51666666666667,22.7200000584126,"flood",20,0,"alluvium & alluvium",NA,"flood plain","yes","no",25,"F144BY120ME"
282887,282887,"144B",0.00399664275906494,0.00399664275906494,0.00399664275906494,100,"144B",100,100,"Ondawa",903305,406415,"9hcd","Ondawa-Sunday complex, 0 to 2 percent slopes, occasionally flooded",14.3769442240397,TRUE,45,"inceptisols","dystric fluventic eutrudepts","Coarse-loamy over sandy or sandy-skeletal, mixed, active, frigid Dystric Fluventic Eutrudepts","well",1,250,250,0,64.3000030517578,30.7000007629395,5,1.69999997615814,8.80000025033951,6.40000019073486,0,76.1220016479492,20.7180004119873,3.16,0.915999997258186,20.2800005525351,"flood",30,0,"alluvium & alluvium",NA,"flood plain","no","no",250,"F144BY120ME"
282887,282887,"144B",0.00399664275906494,0.00399664275906494,0.00399664275906494,100,"144B",100,100,"Sunday",1372838,406415,"9hcd","Ondawa-Sunday complex, 0 to 2 percent slopes, occasionally flooded",14.3769442240397,TRUE,30,"mollisols","fluventic hapludolls","Sandy, mixed, frigid Fluventic Hapludolls","excessively",1,250,250,0,72.7999984741211,25.0400007629395,2.16000004768372,1.56800002336502,3.9599999114871,6.80000019073486,0,77.3439993286133,21.4159999084473,1.24000001430511,0.832000012397766,9.95999977737665,"flood",0,0,"alluvium",NA,"flood plain","no","no",250,"F144BY120ME"
282890,2516731,"144B",0.00702463355171528,0.0745206076587177,0.188506542331851,39.5321068101339,"144B",39.5321068101339,100,"Podunk",2114953,592875,"2qgvw","Podunk fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.0072430388568,TRUE,83,"inceptisols","fluvaquentic dystrudepts","Coarse-loamy, mixed, active, frigid Fluvaquentic Dystrudepts","moderately well",2,250,250,0,67.5,27,5.5,2.10999997615814,7.25000016391277,5.5,0,72.94,24.04,3.02,1.36999999205271,19.0300001353025,"flood",25,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",100,"F144BY120ME"
282905,2590533,"144B",0.00492105707661965,0.13001139912685,0.242399708789849,53.6351300815977,"144B",53.6351300815977,100,"Charles",2227570,684642,"2synl","Charles silt loam, 0 to 2 percent slopes, frequently flooded",14.5259829498827,TRUE,85,"entisols","aeric fluvaquents","Coarse-silty, mixed, superactive, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,1.24,22,68,10,3.9,15.4499998092651,5.61000019073486,1.74666666666667,22,68,10,2.63333333333333,44.4499989748001,"flood",19,0,"alluvium","metasedimentary, unspecified","flood plain","yes","no",25,"F144BY120ME"
282909,2516728,"144B",0.00959041718558827,0.205345064262888,0.424927267695154,48.3247557580147,"144B",48.3247557580147,100,"Rumney",2114947,592872,"2qgvs","Rumney fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.2779379034186,TRUE,84,"inceptisols","fluvaquentic endoaquepts","Coarse-loamy, mixed, active, nonacid, frigid Fluvaquentic Endoaquepts","poorly",1,250,250,0,67.76,26.86,5.38,3.57,7.69000005722046,5.10799989700317,6.41333333333333,74.3133333333333,23.04,2.64666666666667,1.94333333333333,17.2499999403954,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","yes","no",25,"F144BY120ME"
282925,282925,"144B",0.00316222917539756,0.00316222917539756,0.00385625517161983,82.0025914952423,"144B",82.0025914952423,100,"Medomak",903208,406403,"9hdm","Medomak mucky silt loam, 0 to 2 percent slopes, frequently flooded",14.483166885376,TRUE,75,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, superactive, nonacid, frigid Fluvaquentic Humaquepts","very poorly",1,250,250,0,39.1319996643066,55.4280003356934,5.44,8.95,15.299999833107,6.40000009536743,0,58.3240004730225,35.8626670138041,5.81333333333333,3.745,40.299999833107,"flood",28,0,"alluvium",NA,"flood plain","yes","no",0,"F144BY120ME"
283163,2516733,"144B",0.00415528812049347,0.0840866178656247,0.210541829859525,39.9382003669902,"144B",39.9382003669902,100,"Ondawa",2114971,592877,"2qgvy","Ondawa fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.3793264611127,TRUE,85,"inceptisols","fluventic dystrudepts","Coarse-loamy, mixed, active, frigid Fluventic Dystrudepts","well",2,250,250,0,67,30,3,1.82799997806549,7.23000015318394,5.73,0,73.4133333333333,24.5733333333333,2.01333333333333,1.2759999926885,19.0100001245737,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",250,"F144BY120ME"
283165,2516731,"144B",0.0135397714234582,0.0745206076587177,0.188506542331851,39.5321068101339,"144B",39.5321068101339,100,"Podunk",2114953,592875,"2qgvw","Podunk fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.0072430388568,TRUE,83,"inceptisols","fluvaquentic dystrudepts","Coarse-loamy, mixed, active, frigid Fluvaquentic Dystrudepts","moderately well",2,250,250,0,67.5,27,5.5,2.10999997615814,7.25000016391277,5.5,0,72.94,24.04,3.02,1.36999999205271,19.0300001353025,"flood",25,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",100,"F144BY120ME"
283187,2516728,"144B",0.0125940009995573,0.205345064262888,0.424927267695154,48.3247557580147,"144B",48.3247557580147,100,"Rumney",2114947,592872,"2qgvs","Rumney fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.2779379034186,TRUE,84,"inceptisols","fluvaquentic endoaquepts","Coarse-loamy, mixed, active, nonacid, frigid Fluvaquentic Endoaquepts","poorly",1,250,250,0,67.76,26.86,5.38,3.57,7.69000005722046,5.10799989700317,6.41333333333333,74.3133333333333,23.04,2.64666666666667,1.94333333333333,17.2499999403954,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","yes","no",25,"F144BY120ME"
283204,283204,"144B",0.00432613697126266,0.00432613697126266,0.00661943026894034,65.3551256754186,"144B",65.3551256754186,100,"Saco",311105,162648,"9hpm","Saco silt loam, 0 to 2 percent slopes, frequently flooded",15.0253467559814,TRUE,85,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, active, nonacid, mesic Fluvaquentic Humaquepts","very poorly",1,250,250,0,21.2960006713867,69.4440026855469,9.26,17.92,14.0199999213219,5.96799991607666,0,35.3226679992676,55.9240016682943,8.75333333333333,7.14,35.0199992656708,"flood",38,0,"alluvium",NA,"flood plain","yes","no",0,"F144BY120ME"
283511,2516728,"144B",0.0111402603318516,0.205345064262888,0.424927267695154,48.3247557580147,"144B",48.3247557580147,100,"Rumney",2114947,592872,"2qgvs","Rumney fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.2779379034186,TRUE,84,"inceptisols","fluvaquentic endoaquepts","Coarse-loamy, mixed, active, nonacid, frigid Fluvaquentic Endoaquepts","poorly",1,250,250,0,67.76,26.86,5.38,3.57,7.69000005722046,5.10799989700317,6.41333333333333,74.3133333333333,23.04,2.64666666666667,1.94333333333333,17.2499999403954,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","yes","no",25,"F144BY120ME"
283524,2590533,"144B",0.0124414573827991,0.13001139912685,0.242399708789849,53.6351300815977,"144B",53.6351300815977,100,"Charles",2227570,684642,"2synl","Charles silt loam, 0 to 2 percent slopes, frequently flooded",14.5259829498827,TRUE,85,"entisols","aeric fluvaquents","Coarse-silty, mixed, superactive, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,1.24,22,68,10,3.9,15.4499998092651,5.61000019073486,1.74666666666667,22,68,10,2.63333333333333,44.4499989748001,"flood",19,0,"alluvium","metasedimentary, unspecified","flood plain","yes","no",25,"F144BY120ME"
283530,2516731,"144B",0.0015879790504529,0.0745206076587177,0.188506542331851,39.5321068101339,"144B",39.5321068101339,100,"Podunk",2114953,592875,"2qgvw","Podunk fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.0072430388568,TRUE,83,"inceptisols","fluvaquentic dystrudepts","Coarse-loamy, mixed, active, frigid Fluvaquentic Dystrudepts","moderately well",2,250,250,0,67.5,27,5.5,2.10999997615814,7.25000016391277,5.5,0,72.94,24.04,3.02,1.36999999205271,19.0300001353025,"flood",25,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",100,"F144BY120ME"
283532,283532,"144B",0.00670124108418789,0.00670124108418789,0.0084674869528347,79.1408492450583,"144B",79.1408492450583,100,"Medomak",903208,406403,"9j16","Medomak mucky silt loam, 0 to 2 percent slopes, frequently flooded",13.8082293272018,TRUE,75,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, superactive, nonacid, frigid Fluvaquentic Humaquepts","very poorly",1,250,250,0,39.1319996643066,55.4280003356934,5.44,8.95,15.299999833107,6.40000009536743,0,58.3240004730225,35.8626670138041,5.81333333333333,3.745,40.299999833107,"flood",28,0,"alluvium",NA,"flood plain","yes","no",0,"F144BY120ME"
284459,284459,"144B",0.00209594929425772,0.00209594929425772,0.00209594929425772,100,"144B",100,100,"Hadley",312665,163140,"9k03","Hadley silt loam",15.75,TRUE,91,"inceptisols","fluventic dystrudepts","Coarse-silty, mixed, superactive, frigid Fluventic Dystrudepts","well",2,250,250,4,42.5500011444092,49.9500017166138,7.5,3.25,15.7500006258488,5.80000019073486,4,38.6580010732015,53.8420019658407,7.5,2.43,46.1900005638599,"flood",86,0,"alluvium","slate","flood plain","no","no",250,"F144BY120ME"
284471,2590533,"144B",0.0205827102091844,0.13001139912685,0.242399708789849,53.6351300815977,"144B",53.6351300815977,100,"Charles",2227570,684642,"2synl","Charles silt loam, 0 to 2 percent slopes, frequently flooded",14.5259829498827,TRUE,85,"entisols","aeric fluvaquents","Coarse-silty, mixed, superactive, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,1.24,22,68,10,3.9,15.4499998092651,5.61000019073486,1.74666666666667,22,68,10,2.63333333333333,44.4499989748001,"flood",19,0,"alluvium","metasedimentary, unspecified","flood plain","yes","no",25,"F144BY120ME"
284496,284496,"144B",0.00441003596047967,0.00441003596047967,0.00441003596047967,100,"144B",100,100,"Saco",312888,163177,"9k19","Saco soils",15.5166659355164,TRUE,86,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, superactive, nonacid, frigid Fluvaquentic Humaquepts","very poorly",1,250,250,5,42.0799992370605,51.9199990844727,6,3.91,12.5,5.09999990463257,5,43.4399992370605,50.5599992879232,6,2.03,37.5,"flood",28,0,"alluvium",NA,"flood plain","yes","no",0,"F144BY120ME"
284509,284509,"144B",0.00345206204723815,0.00345206204723815,0.00345206204723815,100,"144B",100,100,"Winooski",312956,163190,"9k1q","Winooski silt loam",15.585277557373,TRUE,94,"inceptisols","fluventic dystrudepts","Coarse-silty, mixed, superactive, frigid Fluventic Dystrudepts","moderately well",2,250,250,4,21.6500005722046,70.1000022888184,8.25,3.125,15.2500003576279,5.5,4,40.6513336690267,51.9353346761068,7.41333333333333,1.66,46.5300007462502,"flood",25,0,"alluvium","slate","flood plain","no","no",100,"F144BY120ME"
284547,284547,"144B",0.0246357941064499,0.0246357941064499,0.0246357941064499,100,"144B",100,100,"Rumney",313198,163228,"9k2y","Limerick and Rumney soils",15.3991346726051,TRUE,25,"entisols","aeric fluvaquents","Coarse-loamy, mixed, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,12,60.5,34.5,5,1.5,8.55000011622906,5.90000009536743,18.4133333333333,76.78,19.9466666666667,3.27333333333333,0.92,19.6300004273653,"flood",5,0,"alluvium","granite and gneiss","flood plain","yes","no",25,"F144BY120ME"
284547,284547,"144B",0.0246357941064499,0.0246357941064499,0.0246357941064499,100,"144B",100,100,"Limerick",313197,163228,"9k2y","Limerick and Rumney soils",15.3991346726051,TRUE,65,"entisols","typic fluvaquents","Coarse-silty, mixed, nonacid, mesic Typic Fluvaquents","poorly",1,250,250,0,45.0800003051758,44.9200012207031,10,4.5,15.0000005960464,5.09999990463257,0,55.6933334350586,34.3066670735677,10,3.16666666666667,45.0000017881393,"flood",165,0,"alluvium","slate","flood plain","yes","no",25,"F144BY120ME"
284578,2516730,"144B",0.0144809655388563,0.0767279137932089,0.137201864450986,55.9233754586616,"144B",55.9233754586616,100,"Podunk",2114952,592874,"2qgvv","Podunk fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.5366665960728,TRUE,86,"inceptisols","fluvaquentic dystrudepts","Coarse-loamy, mixed, active, frigid Fluvaquentic Dystrudepts","moderately well",2,250,250,0,67.5,27,5.5,2.10999997615814,7.25000016391277,5.5,0,72.94,24.04,3.02,1.36999999205271,19.0300001353025,"flood",25,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",100,"F144BY120ME"
284583,284583,"144B",0.012244676117181,0.012244676117181,0.012244676117181,100,"144B",100,100,"Saco",313420,163264,"9k43","Saco very fine sandy loam",15.3781663894653,TRUE,84,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, nonacid, mesic Fluvaquentic Humaquepts","very poorly",1,250,250,5,56.3799995422363,37.6200004577637,6,4.1,12.5,5.09999990463257,6.98,43.3893331400553,51.7106666564941,4.9,1.98,30.5699999704957,"flood",30,0,"alluvium",NA,"flood plain","yes","no",0,"F144BY120ME"
284584,284584,"144B",0.00729005944487456,0.00729005944487456,0.00729005944487456,100,"144B",100,100,"Searsport",313425,163265,"9k44","Searsport mucky peat",15.4093334197998,TRUE,90,"inceptisols","typic psammaquents","Mixed, frigid Typic Psammaquents","very poorly",1,250,250,7.54,59.1240013122559,31.7559986877441,9.12,38.875,7.76000025495887,5.2359999370575,11.18,83.8760005187988,12.4173328145345,3.70666666666667,13.125,12.7600003294647,"flood",33,0,"glaciofluvial deposits","granite and gneiss","outwash delta & outwash plain & outwash terrace","yes","no",0,"F144BY120ME"
284650,2516733,"144B",0.00355426627046615,0.0840866178656247,0.210541829859525,39.9382003669902,"144B",39.9382003669902,100,"Ondawa",2114971,592877,"2qgvy","Ondawa fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.3793264611127,TRUE,85,"inceptisols","fluventic dystrudepts","Coarse-loamy, mixed, active, frigid Fluventic Dystrudepts","well",2,250,250,0,67,30,3,1.82799997806549,7.23000015318394,5.73,0,73.4133333333333,24.5733333333333,2.01333333333333,1.2759999926885,19.0100001245737,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",250,"F144BY120ME"
284657,2516728,"144B",0.0206589820175635,0.205345064262888,0.424927267695154,48.3247557580147,"144B",48.3247557580147,100,"Rumney",2114947,592872,"2qgvs","Rumney fine sandy loam, 0 to 3 percent slopes, frequently flooded",15.2779379034186,TRUE,84,"inceptisols","fluvaquentic endoaquepts","Coarse-loamy, mixed, active, nonacid, frigid Fluvaquentic Endoaquepts","poorly",1,250,250,0,67.76,26.86,5.38,3.57,7.69000005722046,5.10799989700317,6.41333333333333,74.3133333333333,23.04,2.64666666666667,1.94333333333333,17.2499999403954,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","yes","no",25,"F144BY120ME"
284663,284663,"144B",0.0605399851828283,0.0605399851828283,0.0963264700956495,62.8487529156979,"144B",62.8487529156979,100,"Sebago",313879,163344,"9k6p","Sebago peat",15.9162902524394,TRUE,88,"histosols","fibric borohemists","FIBRIC BOROHEMISTS, DYSIC","very poorly",1,250,250,0,26,54,20,89.5,15.0000005960464,4,0,26,54,20,89.5,45.0000017881393,"flood",165,0,"organic, unspecified",NA,"bog","yes","no",0,"F144BY120ME"
284672,284672,"144B",0.00531004329935307,0.00531004329935307,0.0103103417304351,51.5021076719347,"144B",51.5021076719347,100,"Vassalboro",313919,163353,"9k6z","Vassalboro peat",16.0358336766561,TRUE,90,"histosols","typic borofibrists","TYPIC BOROFIBRISTS, DYSIC","very poorly",2,250,250,0,26,54,20,89.5,15.0000005960464,4,0,26,54,20,89.5,45.0000017881393,"flood",165,0,"organic, unspecified",NA,"bog","yes","no",0,"F144BY120ME"
284694,2590533,"144B",0.0187171017762316,0.13001139912685,0.242399708789849,53.6351300815977,"144B",53.6351300815977,100,"Charles",2227570,684642,"2synl","Charles silt loam, 0 to 2 percent slopes, frequently flooded",14.5259829498827,TRUE,85,"entisols","aeric fluvaquents","Coarse-silty, mixed, superactive, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,1.24,22,68,10,3.9,15.4499998092651,5.61000019073486,1.74666666666667,22,68,10,2.63333333333333,44.4499989748001,"flood",19,0,"alluvium","metasedimentary, unspecified","flood plain","yes","no",25,"F144BY120ME"
284704,284704,"144B",0.00289985415457345,0.00289985415457345,0.00289985415457345,100,"144B",100,100,"Lovewell",314096,163385,"9k80","Lovewell very fine sandy loam",15.2708330154419,TRUE,85,"inceptisols","fluvaquentic dystrochrepts","Coarse-silty, mixed, frigid Fluvaquentic Dystrochrepts","moderately well",1,250,250,4,62.8800003051758,28.9199996948242,8.2,2.6,15.0000002980232,5.5,4.96,51.2053333536784,42.8613333129883,5.93333333333333,1.26,36.68000023067,"flood",30,0,"alluvium","slate","flood plain","no","no",100,"F144BY120ME"
284724,284724,"144B",0.00967431617480528,0.00967431617480528,0.00967431617480528,100,"144B",100,100,"Medomak",314238,163405,"9k8n","Medomak silt loam",15.4169788360596,TRUE,85,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, nonacid, frigid Fluvaquentic Humaquepts","very poorly",1,250,250,5,27.7999992370605,66.1999969482422,6,9.5,12.5,5.09999990463257,5,27.7999992370605,66.1999969482422,6,3.865,37.5,"flood",30,0,"alluvium","slate","flood plain","yes","no",0,"F144BY120ME"
284769,284769,"144B",0.0322950091038793,0.0322950091038793,0.0328150256836575,98.4153095451115,"144B",98.4153095451115,100,"Hadley",1561681,163450,"9kb3","Hadley silt loam",14.9112655851576,TRUE,90,"inceptisols","fluventic dystrochrepts","Coarse-silty, mixed, frigid Fluventic Dystrochrepts","well",2,250,250,4,30.5020003509521,61.9980014038086,7.5,3.085,15.5300004780293,5.80000019073486,4,35.5006667836507,56.9993338012695,7.5,2.195,44.5299996435642,"flood",43,0,"alluvium","slate","flood plain","no","no",250,"F144BY120ME"
284771,2590534,"144B",0.0137243491997356,0.0639325552195308,0.0672980783838202,94.9990798472805,"144B",94.9990798472805,100,"Charles",2227577,684644,"2synm","Charles silt loam, 0 to 2 percent slopes, occasionally flooded",15.3494359676655,TRUE,85,"entisols","aeric fluvaquents","Coarse-silty, mixed, superactive, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,1.24,22,68,10,3.9,15.4499998092651,5.61000019073486,1.74666666666667,22,68,10,2.63333333333333,44.4499989748001,"flood",19,0,"alluvium","metasedimentary, unspecified","flood plain","yes","no",25,"F144BY120ME"
284778,284778,"144B",0.0440103588709094,0.0440103588709094,0.0440103588709094,100,"144B",100,100,"Mixed alluvial land",314533,163459,"9kbd","Mixed alluvial land",15.0836698458745,TRUE,91,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, nonacid, frigid Fluvaquentic Humaquepts","very poorly",1,250,250,5,27.7999992370605,66.1999969482422,6,4.1,12.5,5.09999990463257,5,27.7999992370605,66.1999969482422,6,2.64705882352941,37.5,"flood",30,0,"alluvium","slate","flood plain","yes","no",0,"F144BY120ME"
284806,284806,"144B",0.0112546680444203,0.0112546680444203,0.0116157627294113,96.8913390071518,"144B",96.8913390071518,100,"Winooski",314686,163487,"9kc9","Winooski silt loam",14.862115419828,TRUE,90,"inceptisols","fluvaquentic dystrochrepts","Coarse-silty, mixed, frigid Fluvaquentic Dystrochrepts","moderately well",2,250,250,4,29.6800003051758,62.2900012207031,8.03,2.615,15.1400002241135,5.5,4,33.2266667683919,59.430000406901,7.34333333333333,1.205,44.1399993896484,"flood",20,0,"alluvium","schist, mica","flood plain","no","no",100,"F144BY120ME"
284833,284833,"144B",0.00914193895231915,0.00914193895231915,0.00914193895231915,100,"144B",100,100,"Hadley",314846,163514,"9kd5","Hadley silt loam",15.4035000801086,TRUE,85,"inceptisols","fluventic dystrochrepts","Coarse-silty, mixed, frigid Fluventic Dystrochrepts","well",1,250,250,4,27.538000869751,64.9620026779175,7.5,3.145,15.4700004756451,5.80000019073486,4,51.4460013071696,41.0540011469523,7.5,2.215,44.46999964118,"flood",43,0,"alluvium","slate","flood plain","no","no",250,"F144BY120ME"
284848,2590534,"144B",0.039318117219427,0.0639325552195308,0.0672980783838202,94.9990798472805,"144B",94.9990798472805,100,"Charles",2227577,684644,"2synm","Charles silt loam, 0 to 2 percent slopes, occasionally flooded",15.3494359676655,TRUE,85,"entisols","aeric fluvaquents","Coarse-silty, mixed, superactive, nonacid, frigid Aeric Fluvaquents","poorly",1,250,250,1.24,22,68,10,3.9,15.4499998092651,5.61000019073486,1.74666666666667,22,68,10,2.63333333333333,44.4499989748001,"flood",19,0,"alluvium","metasedimentary, unspecified","flood plain","yes","no",25,"F144BY120ME"
284857,2516733,"144B",0.00271527637829603,0.0840866178656247,0.210541829859525,39.9382003669902,"144B",39.9382003669902,100,"Ondawa",2114971,592877,"2qgvy","Ondawa fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.3793264611127,TRUE,85,"inceptisols","fluventic dystrudepts","Coarse-loamy, mixed, active, frigid Fluventic Dystrudepts","well",2,250,250,0,67,30,3,1.82799997806549,7.23000015318394,5.73,0,73.4133333333333,24.5733333333333,2.01333333333333,1.2759999926885,19.0100001245737,"flood",23,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",250,"F144BY120ME"
284865,2516731,"144B",0.00258713974021914,0.0745206076587177,0.188506542331851,39.5321068101339,"144B",39.5321068101339,100,"Podunk",2114953,592875,"2qgvw","Podunk fine sandy loam, 0 to 3 percent slopes, occasionally flooded",15.0072430388568,TRUE,83,"inceptisols","fluvaquentic dystrudepts","Coarse-loamy, mixed, active, frigid Fluvaquentic Dystrudepts","moderately well",2,250,250,0,67.5,27,5.5,2.10999997615814,7.25000016391277,5.5,0,72.94,24.04,3.02,1.36999999205271,19.0300001353025,"flood",25,0,"alluvium & alluvium & alluvium","granite and gneiss & quartzite & schist, unspecified","flood plain","no","no",100,"F144BY120ME"
284870,284870,"144B",0.0118785714369613,0.0118785714369613,0.0118785714369613,100,"144B",100,100,"Saco",315077,163551,"9kfc","Saco silt loam",15.6039216097663,TRUE,85,"inceptisols","fluvaquentic humaquepts","Coarse-silty, mixed, nonacid, frigid Fluvaquentic Humaquepts","very poorly",1,250,250,5,27.7999992370605,66.1999969482422,6,3.625,12.5,5.09999990463257,5,27.7999992370605,66.1999969482422,6,1.90166666666667,37.5,"flood",25,0,"alluvium",NA,"flood plain","yes","no",0,"F144BY120ME"
