"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"354784",755281,1702544,2657289,"111C",5766,0.0567722690603835,0.0915090996613257,0.127076353633665,72.011115400059,"111C",72.011115400059,100,"Coloma",2396874,"IN099","Marshall County, Indiana","2w640","Coloma sand, 5 to 10 percent slopes",18.1777837140111,TRUE,85,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","somewhat excessively",7,250,250,2.08,91,6,3,0.61400001257658,3.72999996691942,6.06199994087219,2.26,93.1666666666667,4.26666666666667,2.56666666666667,0.294666672199965,10.0799998901784,"none",0,0,"outwash & drift",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"354888",755285,160858,2657293,"111C",12047,0.118615248936948,0.118615248936948,0.125221960861605,94.723998986121,"111C",94.723998986121,100,"Metea",2396893,"IN085","Kosciusko County, Indiana","2w644","Coloma loamy sand, 0 to 6 percent slopes, fine-loamy minor components",18.3250521750714,FALSE,3,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,127,250,0,81,15,4,0.625,5.00000007450581,6.40000009536743,3.93333333333333,64.3266666666667,24.1933333333333,11.48,0.528333333333333,18.1400002539158,"none",0,0,"drift & outwash & till, unspecified & till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"354890",755285,160858,2657293,"111C",12047,0.118615248936948,0.118615248936948,0.125221960861605,94.723998986121,"111C",94.723998986121,100,"Wawasee",2396894,"IN085","Kosciusko County, Indiana","2w644","Coloma loamy sand, 0 to 6 percent slopes, fine-loamy minor components",18.3250521750714,FALSE,3,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",4,97,250,6.2,51.8,31.6,16.6,1.25,8.80000025033951,6.31999988555908,6.73333333333333,49.66,33.0066666666667,17.3333333333333,0.916666666666667,23.6200004443526,"none",20,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"354891",755285,160858,2657293,"111C",12047,0.118615248936948,0.118615248936948,0.125221960861605,94.723998986121,"111C",94.723998986121,100,"Coloma",2396890,"IN085","Kosciusko County, Indiana","2w644","Coloma loamy sand, 0 to 6 percent slopes, fine-loamy minor components",18.3250521750714,TRUE,90,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","somewhat excessively",3,250,250,2.08,87.32,9.22,3.46,0.660000023543835,4.41999999433756,6.06199994087219,2.26,91.94,5.34,2.72,0.310000009189049,10.7699999175966,"none",0,0,"outwash & drift",NA,"outwash plain & moraine & till plain & stream terrace","no","no",250,"12-GRR Grand Rapids, Michigan"
"354892",755285,160858,2657293,"111C",12047,0.118615248936948,0.118615248936948,0.125221960861605,94.723998986121,"111C",94.723998986121,100,"Kosciusko",2396892,"IN085","Kosciusko County, Indiana","2w644","Coloma loamy sand, 0 to 6 percent slopes, fine-loamy minor components",18.3250521750714,FALSE,4,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Typic Hapludalfs","well",4,99,250,18.1,62.52,22.02,15.46,1.25,7.81999997794628,5.63000019073486,29.5466666666667,73.2066666666667,13.7533333333333,13.04,0.746666666666667,15.5799997374415,"none",20,0,"outwash & outwash & outwash & outwash",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"354914",755287,160859,2657295,"111C",3281,0.0323048586172595,0.0323048586172595,0.0336217117251701,96.0833252076075,"111C",96.0833252076075,100,"Kosciusko",2396901,"IN085","Kosciusko County, Indiana","2w646","Coloma loamy sand, 6 to 12 percent slopes, fine-loamy minor components",18.3310633037839,FALSE,4,"alfisols","typic hapludalfs","Fine-loamy over sandy or sandy-skeletal, mixed, active, mesic Typic Hapludalfs","well",8,99,250,18.1,62.52,22.02,15.46,1.25,7.81999997794628,5.63000019073486,29.5466666666667,73.2066666666667,13.7533333333333,13.04,0.746666666666667,15.5799997374415,"none",20,0,"outwash & outwash & outwash & outwash",NA,"outwash plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"354919",755287,160859,2657295,"111C",3281,0.0323048586172595,0.0323048586172595,0.0336217117251701,96.0833252076075,"111C",96.0833252076075,100,"Coloma",2396897,"IN085","Kosciusko County, Indiana","2w646","Coloma loamy sand, 6 to 12 percent slopes, fine-loamy minor components",18.3310633037839,TRUE,90,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","somewhat excessively",8,250,250,2.2,87.8,8.8,3.4,0.600000020861626,4.29999999701977,6.07999992370605,2.3,92.1,5.2,2.7,0.29000000829498,10.6499999202788,"none",0,0,"outwash & drift",NA,"outwash plain & moraine & till plain & stream terrace","no","no",250,"12-GRR Grand Rapids, Michigan"
"354923",755287,160859,2657295,"111C",3281,0.0323048586172595,0.0323048586172595,0.0336217117251701,96.0833252076075,"111C",96.0833252076075,100,"Metea",2396902,"IN085","Kosciusko County, Indiana","2w646","Coloma loamy sand, 6 to 12 percent slopes, fine-loamy minor components",18.3310633037839,FALSE,3,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",8,127,250,0,81,15,4,0.625,5.00000007450581,6.40000009536743,3.93333333333333,64.3266666666667,24.1933333333333,11.48,0.528333333333333,18.1400002539158,"none",0,0,"drift & outwash & till, unspecified & till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"354924",755287,160859,2657295,"111C",3281,0.0323048586172595,0.0323048586172595,0.0336217117251701,96.0833252076075,"111C",96.0833252076075,100,"Wawasee",2396903,"IN085","Kosciusko County, Indiana","2w646","Coloma loamy sand, 6 to 12 percent slopes, fine-loamy minor components",18.3310633037839,FALSE,3,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",8,97,250,6.2,51.8,31.6,16.6,1.25,8.80000025033951,6.31999988555908,6.73333333333333,49.66,33.0066666666667,17.3333333333333,0.916666666666667,23.6200004443526,"none",20,0,"till, unspecified",NA,"till plain & moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"355312",755303,272607,2657311,"111C",4600,0.0452917859309338,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Houghton",2397003,"IN087","Lagrange County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355316",755303,272607,2657311,"111C",4600,0.0452917859309338,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Palms",2397006,"IN087","Lagrange County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355317",755303,161356,2657311,"111C",8177,0.0805110725124447,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Maumee",2397007,"IN073","Jasper County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"355318",755303,200306,2657311,"111C",11210,0.110374113105602,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Adrian",2397005,"IN141","St. Joseph County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355320",755303,161356,2657311,"111C",8177,0.0805110725124447,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Houghton",2397003,"IN073","Jasper County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355321",755303,161356,2657311,"111C",8177,0.0805110725124447,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Palms",2397006,"IN073","Jasper County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355324",755303,161356,2657311,"111C",8177,0.0805110725124447,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Adrian",2397005,"IN073","Jasper County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355325",755303,161356,2657311,"111C",8177,0.0805110725124447,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Edwards",2397004,"IN073","Jasper County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355327",755303,272607,2657311,"111C",4600,0.0452917859309338,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Adrian",2397005,"IN087","Lagrange County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355332",755303,163596,2657311,"111C",342,0.00336734582356073,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Maumee",2397007,"IN111","Newton County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"355335",755303,163596,2657311,"111C",342,0.00336734582356073,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Edwards",2397004,"IN111","Newton County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355338",755303,200306,2657311,"111C",11210,0.110374113105602,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Edwards",2397004,"IN141","St. Joseph County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355339",755303,163596,2657311,"111C",342,0.00336734582356073,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Houghton",2397003,"IN111","Newton County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355348",755303,184940,2657311,"111C",6874,0.0676816818454867,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Houghton",2397003,"IN131","Pulaski County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355349",755303,184940,2657311,"111C",6874,0.0676816818454867,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Maumee",2397007,"IN131","Pulaski County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"355350",755303,200306,2657311,"111C",11210,0.110374113105602,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Maumee",2397007,"IN141","St. Joseph County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"355354",755303,184940,2657311,"111C",6874,0.0676816818454867,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Adrian",2397005,"IN131","Pulaski County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355356",755303,200306,2657311,"111C",11210,0.110374113105602,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Palms",2397006,"IN141","St. Joseph County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355357",755303,163596,2657311,"111C",342,0.00336734582356073,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Palms",2397006,"IN111","Newton County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355362",755303,163596,2657311,"111C",342,0.00336734582356073,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Adrian",2397005,"IN111","Newton County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355363",755303,272607,2657311,"111C",4600,0.0452917859309338,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Edwards",2397004,"IN087","Lagrange County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355366",755303,200306,2657311,"111C",11210,0.110374113105602,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Houghton",2397003,"IN141","St. Joseph County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355367",755303,184940,2657311,"111C",6874,0.0676816818454867,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Palms",2397006,"IN131","Pulaski County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355372",755303,184940,2657311,"111C",6874,0.0676816818454867,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Edwards",2397004,"IN131","Pulaski County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan"
"355375",755303,272607,2657311,"111C",4600,0.0452917859309338,0.307225999218027,0.561327464493088,54.7320447780817,"111C",54.7320447780817,100,"Maumee",2397007,"IN087","Lagrange County, Indiana","2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan"
"410313",865949,160192,2751505,"111C",1045,0.0102891122386578,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Boyer",2743227,"IN151","Steuben County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",4,76,250,22.8,60,25,15,1.09,8.20999993383884,6.53199996948242,31.5333333333333,77.2666666666667,14.1466666666667,8.58666666666667,0.53,14.5899997912347,"none",21,0,"drift & glaciofluvial deposits",NA,"moraine & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410316",865949,160192,2751505,"111C",1045,0.0102891122386578,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Chelsea",2743224,"IN151","Steuben County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,TRUE,93,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",4,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410336",865949,272595,2751505,"111C",3208,0.0315860976666164,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Chelsea",2743224,"IN087","Lagrange County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,TRUE,93,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",4,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410338",865949,162563,2751505,"111C",2706,0.0266433853758928,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Metea",2743228,"IN049","Fulton County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410341",865949,272523,2751505,"111C",2740,0.0269781507501649,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Chelsea",2743224,"IN113","Noble County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,TRUE,93,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",4,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410342",865949,272523,2751505,"111C",2740,0.0269781507501649,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Metea",2743228,"IN113","Noble County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410343",865949,272523,2751505,"111C",2740,0.0269781507501649,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Brems",2743225,"IN113","Noble County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410347",865949,160192,2751505,"111C",1045,0.0102891122386578,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Metea",2743228,"IN151","Steuben County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
