"ES","MLRARSYM","Series","coiid","muname"
"F111AY009IN","111A","Miami",238867,"Miami soils, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2637688,"Urban land-Miami silt loam complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",243312,"Miami loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",2637658,"Miami-Urban land complex, 18 to 24 percent slopes, eroded"
"F111AY009IN","111A","Miami",243386,"Crosby-Miami silt loams, stony subsoil, 1 to 3 percent slopes"
"F111AY009IN","111A","Miami",243481,"Urban land-Miami complex, gravelly substratum, 0 to 2 percent slopes"
"F111AY009IN","111A","Miami",2637663,"Miami-Urban land complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238871,"Miami soils, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",250521,"Miami soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",898592,"Miami-Rainsville silt loams, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",2637662,"Miami-Urban land complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",1091358,"Urban land-Miami complex, 12 to 18 percent slopes"
"F111AY009IN","111A","Miami",1072215,"Miami clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2637654,"Miami-Urban land complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",240210,"Miami silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",1686885,"Miami complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",1091305,"Urban land-Miami complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Miami",1762165,"Miami soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",883024,"Miami-Kendallville silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Miami",284526,"Miami-Kendallville loams, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",281091,"Miami-Rainsville complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",250527,"Miami-Rodman complex, 25 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",2637659,"Miami-Urban land complex, 18 to 24 percent slopes, eroded"
"F111AY009IN","111A","Miami",1762170,"Miami soils, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",290228,"Urban land-Miami complex, 6 to 12 percent slopes"
"F111AY009IN","111A","Miami",2661369,"Miami loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",242810,"Miami complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",250519,"Miami silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miami",239282,"Miami clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",250525,"Miami and Lewisburg silt loams, 25 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",240216,"Miami soils, 18 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",240215,"Miami soils, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",238536,"Miami complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",243479,"Urban land-Miami complex, 6 to 12 percent slopes"
"F111AY009IN","111A","Miami",1762175,"Miami soils, 18 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",2637667,"Miami silt loam-Urban land complex, 18 to 25 percent slopes"
"F111AY009IN","111A","Miami",250524,"Miami soils, 18 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",250510,"Miami silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",250501,"Miami bouldery silt loam, 2 to 12 percent slopes"
"F111AY009IN","111A","Miami",240211,"Miami silt loam, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",1099574,"Miami loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miami",240214,"Miami soils, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miami",243483,"Urban land-Miami complex, gravelly substratum, 2 to 6 percent slopes"
"F111AY009IN","111A","Miami",250520,"Miami silt loam, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",2661360,"Miami silt loam, gravelly substratum, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miami",898592,"Miami-Rainsville complex, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miami",240207,"Miami silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Miami",2637669,"Miami silt loam-Urban land complex, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Miami",2639732,"Urban land-Miami complex, 0 to 6 percent slopes"
"F111AY009IN","111A","Miami",2636710,"Urban land-Miami complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",246059,"Miamian silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miamian",247194,"Miamian silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",2144771,"Miamian silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",2240191,"Miamian silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",249564,"Miamian silt loam, bedrock substratum, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",2144727,"Miamian silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",246051,"Miamian silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",250903,"Eldean-Miamian complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",247202,"Miamian silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",251001,"Miamian-Urban land complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",250985,"Miamian silt loam, 18 to 30 percent slopes, eroded"
"F111AY009IN","111A","Miamian",285678,"Miamian-Losantville clay loams, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",250983,"Miamian silt loam, 18 to 30 percent slopes"
"F111AY009IN","111A","Miamian",2375505,"Miamian clay loam, shallow to dense till substratum, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",2240177,"Miamian silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",251741,"Miamian-Thrifton complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",250193,"Miamian-Kendallville silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",250178,"Hennepin-Miamian silt loams, 25 to 50 percent slopes"
"F111AY009IN","111A","Miamian",250962,"Miamian silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",247946,"Miamian-Eldean silt loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",247941,"Miamian silt loam, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Miamian",2144745,"Miamian clay loam, shallow to dense till substratum, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",248163,"Miamian silt loam, 25 to 50 percent slopes"
"F111AY009IN","111A","Miamian",249561,"Miamian silt loam, 20 to 35 percent slopes"
"F111AY009IN","111A","Miamian",246717,"Miamian and Hennepin silt loams, 25 to 35 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",246829,"Miamian-Eldean silt loams, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",247167,"Eldean-Miamian complex, 6 to 12 percent slopes"
"F111AY009IN","111A","Miamian",285662,"Miamian-Losantville clay loams, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",248453,"Miamian silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",243712,"Miamian silt loam, stony subsoil, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",2240185,"Miamian silt loam, New Castle Till Plain, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250909,"Eldean-Miamian complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250176,"Hennepin-Miamian silt loams, 18 to 25 percent slopes"
"F111AY009IN","111A","Miamian",250999,"Miamian clay loam, 18 to 30 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",250196,"Miamian-Kendallville silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",238697,"Miamian silt loam, 6 to 12 percent slopes"
"F111AY009IN","111A","Miamian",250906,"Eldean-Miamian complex, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",244995,"Hennepin and Miamian loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Miamian",2144756,"Miamian clay loam, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",249988,"Miamian silt loam, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",250956,"Miamian silty clay loam, limestone substratum, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",247943,"Miamian-Eldean silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",248162,"Miamian silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miamian",248461,"Miamian silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",248464,"Miamian bouldery silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",248430,"Hennepin and Miamian silt loams, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",2455017,"Miamian-Celina silt loams, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",248432,"Hennepin and Miamian silt loams, 25 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",248434,"Hennepin and Miamian soils, 18 to 50 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",246027,"Eldean-Miamian complex, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",247218,"Miamian and Hennepin silt loams, 25 to 50 percent slopes"
"F111AY009IN","111A","Miamian",250987,"Miamian silty clay loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",248473,"Miamian-Urban land complex, undulating"
"F111AY009IN","111A","Miamian",882315,"Miamian-Kendallville silt loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Miamian",881583,"Miamian-Hennepin silt loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Miamian",2240279,"Miamian-Lewisburg silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",246719,"Miamian and Hennepin soils, 18 to 35 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",249567,"Miamian silt loam, bedrock substratum, 12 to 20 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250989,"Miamian silty clay loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",244993,"Hennepin and Miamian loams, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Miamian",246708,"Miamian clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",246715,"Miamian and Hennepin silt loams, 18 to 25 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",882320,"Miamian-Kendallville silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Miamian",251004,"Miamian-Urban land complex, 6 to 12 percent slopes"
"F111AY009IN","111A","Miamian",247164,"Eldean-Miamian complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",247942,"Miamian silt loam, 25 to 50 percent slopes"
"F111AY009IN","111A","Miamian",283312,"Miamian-Celina silt loams, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",250991,"Miamian silty clay loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",247209,"Miamian silt loam, limestone substratum, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",250209,"Miamian-Urban land complex, gently undulating"
"F111AY009IN","111A","Miamian",882312,"Miamian-Hennepin clay loams, 18 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",247216,"Miamian and Hennepin silt loams, 18 to 25 percent slopes"
"F111AY009IN","111A","Miamian",238700,"Miamian silt loam, 12 to 18 percent slopes"
"F111AY009IN","111A","Miamian",250958,"Miamian silty clay loam, limestone substratum, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250960,"Miamian silty clay loam, limestone substratum, 18 to 30 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250730,"Miamian silt loam, 18 to 25 percent slopes"
"F111AY009IN","111A","Miamian",246704,"Miamian silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",246806,"Miamian silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",250199,"Miamian-Kendallville silt loams, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",251430,"Wapahani-Miamian clay loams, 6 to 12 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",250915,"Eldean-Miamian complex, 18 to 30 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250899,"Eldean-Miamian complex, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",245171,"Miamian silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",238703,"Miamian silt loam, 18 to 35 percent slopes"
"F111AY009IN","111A","Miamian",246031,"Eldean-Miamian complex, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",248467,"Miamian clay loam, 2 to 6 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",247938,"Miamian silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",238710,"Miamian clay loam, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",245176,"Miamian silt loam, 18 to 35 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",2375419,"Miamian silt loam, 6 to 12 percent slopes"
"F111AY009IN","111A","Miamian",245013,"Miamian silty clay loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",243315,"Miamian loam, 5 to 10 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250693,"Hennepin-Miamian silt loams, 35 to 50 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",250912,"Eldean-Miamian complex, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",245009,"Miamian silty clay loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250740,"Miamian-Urban land complex, gently sloping"
"F111AY009IN","111A","Miamian",250695,"Hennepin-Miamian complex, 12 to 25 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian",881586,"Hennepin-Miamian silt loams, 25 to 50 percent slopes, eroded"
"F111AY009IN","111A","Miamian",247207,"Miamian silt loam, limestone substratum, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",2240198,"Miamian silt loam, 12 to 18 percent slopes"
"F111AY009IN","111A","Miamian",247635,"Miamian silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",245016,"Miamian-Urban land complex, 6 to 12 percent slopes"
"F111AY009IN","111A","Miamian",247211,"Miamian silt loam, limestone substratum, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",245011,"Miamian silty clay loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Miamian",249985,"Miamian silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",247205,"Miamian silt loam, limestone substratum, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",250201,"Miamian-Kendallville silt loams, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Miamian",250203,"Miamian-Lewisburg silt loams, 0 to 2 percent slopes"
"F111AY009IN","111A","Miamian",250691,"Hennepin-Miamian silt loams, 18 to 35 percent slopes, moderately eroded"
"F111AY009IN","111A","Miamian",249982,"Miamian silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Miamian",249989,"Miamian silt loam, 25 to 50 percent slopes"
"F111AY009IN","111A","Miamian",251433,"Wapahani-Miamian clay loams, 12 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Miamian Variant",249996,"Miamian Variant silt loam, 6 to 15 percent slopes, moderately eroded"
"F111AY011IN","111A","Milford",251011,"Milford silty clay loam, sandy substratum"
"F111AY011IN","111A","Milford",242080,"Milford silty clay loam"
"F111AY011IN","111A","Milford",243317,"Milford silty clay loam, stratified sandy substratum, 0 to 1 percent slopes"
"F111AY011IN","111A","Milford",883666,"Milford silty clay loam, gravelly substratum, 0 to 2 percent slopes"
"F111AY011IN","111A","Milford",243316,"Milford mucky silty clay, pothole, 0 to 1 percent slopes"
"F111AY011IN","111A","Milford",238538,"Milford silty clay loam"
"F111AY011IN","111A","Milford",240931,"Milford silty clay"
"R111AY016IN","111A","Millgrove",243319,"Millgrove silty clay loam, 0 to 1 percent slopes"
"R111AY016IN","111A","Millgrove",243366,"Urban land-Millgrove complex, 0 to 1 percent slopes"
"R111AY016IN","111A","Millgrove",243715,"Millgrove loam"
"F111AY007IN","111A","Millsdale",2375437,"Millsdale silty clay loam, 0 to 2 percent slopes"
"F111AY007IN","111A","Millsdale",2375490,"Millsdale silt loam, 0 to 2 percent slopes"
"F111AY007IN","111A","Millsdale",2492238,"Millsdale silty clay loam, 2 to 6 percent slopes"
"F111AY007IN","111A","Millsdale",247221,"Millsdale silt loam, 2 to 6 percent slopes"
"F111AY007IN","111A","Millsdale",243485,"Urban land-Millsdale complex"
"F111AY009IN","111A","Milton",251023,"Milton-Urban land complex, 2 to 6 percent slopes"
"F111AY009IN","111A","Milton",2504218,"Milton silt loam, 2 to 6 percent slopes"
"F111AY009IN","111A","Milton",248492,"Milton-Urban land complex, hilly"
"F111AY009IN","111A","Milton",247226,"Milton silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",240934,"Milton silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Milton",1094518,"Milton silt loam, 18 to 25 percent slopes, eroded"
"F111AY009IN","111A","Milton",251021,"Milton silty clay loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Milton",246851,"Milton silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",285729,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",882326,"Milton silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Milton",238403,"Milton silt loam, 1 to 6 percent slopes"
"F111AY009IN","111A","Milton",1094514,"Milton silt loam, 12 to 18 percent slopes, eroded"
"F111AY009IN","111A","Milton",246725,"Milton silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",250004,"Milton silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",248487,"Milton silty clay loam, 6 to 18 percent slopes, severely eroded"
"F111AY009IN","111A","Milton",277311,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",247227,"Milton silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",240933,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",251017,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",248486,"Milton silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",248488,"Milton-Urban land complex, undulating"
"F111AY009IN","111A","Milton",246728,"Milton silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",277315,"Milton silt loam, 2 to 6 percent slopes, eroded"
"F111AY009IN","111A","Milton",248485,"Milton silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",882330,"Milton silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Milton",248490,"Milton-Urban land complex, rolling"
"F111AY009IN","111A","Milton",249578,"Milton silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Milton",248482,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",277317,"Milton silt loam, 6 to 12 percent slopes, eroded"
"F111AY009IN","111A","Milton",249582,"Milton silt loam, 20 to 35 percent slopes, eroded"
"F111AY009IN","111A","Milton",247228,"Milton silt loam, 12 to 18 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",275399,"Milton-Rock outcrop complex, 25 to 40 percent slopes"
"F111AY009IN","111A","Milton",248484,"Milton silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY009IN","111A","Milton",247224,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",238714,"Milton silt loam, 0 to 3 percent slopes"
"F111AY009IN","111A","Milton",246845,"Milton silt loam, 0 to 2 percent slopes"
"F111AY009IN","111A","Milton",238875,"Milton silt loam, 2 to 6 percent slopes, slightly eroded"
"F111AY009IN","111A","Milton variant",246805,"Milton soils, channery variant, 25 to 50 percent slopes"
"F111AY009IN","111A","Milton variant",238494,"Milton Variant silt loam, 0 to 2 percent slopes"
"F111AY011IN","111A","Montgomery",240935,"Montgomery silty clay, gravelly substratum"
"F111AY011IN","111A","Montgomery",250212,"Montgomery silty clay loam"
"F111AY009IN","111A","Morley",248170,"Morley silt loam, 25 to 50 percent slopes"
"F111AY015IN","111A","Mountpleasant",243326,"Mountpleasant silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Mountpleasant",243327,"Mountpleasant silt loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Mountpleasant",243328,"Mountpleasant silt loam, 6 to 12 percent slopes, eroded"
"R111AY002IN","111A","Muskego",245193,"Muskego muck"
"R111AY002IN","111A","Muskego",243329,"Muskego muck, drained, 0 to 1 percent slopes"
"R111AY002IN","111A","Muskego",243330,"Muskego muck, undrained, 0 to 1 percent slopes"
"F111AY015IN","111A","Negley",238404,"Negley loam, 12 to 18 percent slopes, eroded"
"F111AY015IN","111A","Negley",238405,"Negley loam, 18 to 25 percent slopes"
"F111AY015IN","111A","Negley",249585,"Negley loam, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Negley",249590,"Negley loam, 20 to 35 percent slopes, eroded"
"F111AY015IN","111A","Negley",249587,"Negley loam, 12 to 20 percent slopes, eroded"
"R111AY017IN","111A","Nineveh",290231,"Urban land-Nineveh complex, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",289134,"Nineveh sandy loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",290233,"Urban land-Nineveh complex, 2 to 6 percent slopes"
"R111AY017IN","111A","Nineveh",238877,"Nineveh loam"
"R111AY017IN","111A","Nineveh",885768,"Nineveh gravelly sandy loam, 0 to 2 percent slopes, rarely flooded"
"R111AY017IN","111A","Nineveh",239755,"Nineveh loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",277307,"Nineveh gravelly sandy loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",249596,"Nineveh silt loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Nineveh",289213,"Nineveh sandy loam, 2 to 6 percent slopes, eroded"
"R111AY017IN","111A","Nineveh",289212,"Nineveh sandy loam, 0 to 2 percent slopes, rarely flooded"
"R111AY017IN","111A","Nineveh",238407,"Nineveh loam, 2 to 6 percent slopes"
"R111AY017IN","111A","Nineveh",250016,"Nineveh silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",238495,"Nineveh loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",249593,"Nineveh silt loam, 0 to 2 percent slopes"
"R111AY017IN","111A","Nineveh",238406,"Nineveh loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",2241127,"Ockley silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",2638455,"Ockley silt loam-Urban land complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",239627,"Ockley silt loam, loamy substratum, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",2241138,"Ockley silt loam, Southern Ohio Till Plain, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",250764,"Ockley silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY015IN","111A","Ockley",2638462,"Ockley silt loam-Urban land complex, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",238880,"Ockley silt loam, 2 to 6 percent slopes, moderately eroded"
"F111AY015IN","111A","Ockley",245029,"Ockley silt loam, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Ockley",2638480,"Ockley silt loam-Urban land complex, loamy substratum, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",250765,"Ockley-Urban land complex, gently sloping"
"F111AY015IN","111A","Ockley",247231,"Ockley silt loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Ockley",2638479,"Ockley silt loam-Urban land complex, loamy substratum, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",239628,"Ockley silt loam, loamy substratum, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",2638473,"Urban land-Ockley loam complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",245063,"Urban land-Ockley complex, 0 to 6 percent slopes"
"F111AY015IN","111A","Ockley",239291,"Ockley silt loam, loamy substratum, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",2241162,"Ockley loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",239757,"Ockley loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",243445,"Ockley silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",247190,"Martinsville and Ockley loams, till substratum, 2 to 6 percent slopes"
"F111AY015IN","111A","Ockley",250533,"Ockley silt loam, 2 to 6 percent slopes"
"F111AY015IN","111A","Ockley",243332,"Ockley silt loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",247230,"Ockley silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",248171,"Ockley silt loam, 0 to 3 percent slopes"
"F111AY015IN","111A","Ockley",1686899,"Ockley complex, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Ockley",238879,"Ockley silt loam, 2 to 6 percent slopes, slightly eroded"
"F111AY015IN","111A","Ockley",238881,"Ockley silt loam, 6 to 12 percent slopes, moderately eroded"
"F111AY015IN","111A","Ockley",238883,"Ockley soils, 6 to 12 percent slopes, severely eroded"
"F111AY015IN","111A","Ockley",238541,"Ockley complex, 6 to 12 percent slopes, eroded"
"F111AY015IN","111A","Ockley",238882,"Ockley soils, 2 to 6 percent slopes, severely eroded"
"F111AY015IN","111A","Ockley",238878,"Ockley silt loam, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",2638470,"Ockley loam-Urban land complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",242083,"Ockley loam, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",2638477,"Ockley loam-Urban land complex, 2 to 6 percent slopes, eroded"
"F111AY015IN","111A","Ockley",2638460,"Urban land-Ockley silt loam complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",2636715,"Ockley-Urban land complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",289259,"Urban land-Ockley complex, 0 to 2 percent slopes"
"F111AY015IN","111A","Ockley",239292,"Ockley silt loam, loamy substratum, 2 to 6 percent slopes, eroded"
"R111AY010IN","111A","Odell",247235,"Odell silt loam, 2 to 6 percent slopes"
"R111AY010IN","111A","Odell",245199,"Odell silt loam, 0 to 2 percent slopes"
"R111AY010IN","111A","Odell",248174,"Odell silt loam, 2 to 6 percent slopes"
"R111AY010IN","111A","Odell",247953,"Odell-Lewisburg complex, 2 to 6 percent slopes"
"R111AY010IN","111A","Odell",246731,"Odell silt loam, 0 to 2 percent slopes"
